rgn_id,common,sciname,year
3,striped bass,morone saxatilis,2017
4,striped bass,morone saxatilis,2017
7,striped bass,morone saxatilis,2017
8,striped bass,morone saxatilis,2017
10,striped bass,morone saxatilis,2017
11,striped bass,morone saxatilis,2017
1,striped searobin,prionotus evolans,2017
2,striped searobin,prionotus evolans,2017
3,striped searobin,prionotus evolans,2017
4,striped searobin,prionotus evolans,2017
6,striped searobin,prionotus evolans,2017
7,striped searobin,prionotus evolans,2017
8,striped searobin,prionotus evolans,2017
9,striped searobin,prionotus evolans,2017
10,striped searobin,prionotus evolans,2017
11,striped searobin,prionotus evolans,2017
1,summer flounder,paralichthys dentatus,2017
2,summer flounder,paralichthys dentatus,2017
3,summer flounder,paralichthys dentatus,2017
4,summer flounder,paralichthys dentatus,2017
7,summer flounder,paralichthys dentatus,2017
8,summer flounder,paralichthys dentatus,2017
10,summer flounder,paralichthys dentatus,2017
11,summer flounder,paralichthys dentatus,2017
1,surf scoter,melanitta perspicillata,2017
2,surf scoter,melanitta perspicillata,2017
3,surf scoter,melanitta perspicillata,2017
4,surf scoter,melanitta perspicillata,2017
6,surf scoter,melanitta perspicillata,2017
7,surf scoter,melanitta perspicillata,2017
8,surf scoter,melanitta perspicillata,2017
9,surf scoter,melanitta perspicillata,2017
10,surf scoter,melanitta perspicillata,2017
11,surf scoter,melanitta perspicillata,2017
2,tautog,tautoga onitis,2017
3,tautog,tautoga onitis,2017
4,tautog,tautoga onitis,2017
7,tautog,tautoga onitis,2017
8,tautog,tautoga onitis,2017
10,tautog,tautoga onitis,2017
11,tautog,tautoga onitis,2017
1,thick billed murre,uria lomvia,2017
2,thick billed murre,uria lomvia,2017
3,thick billed murre,uria lomvia,2017
4,thick billed murre,uria lomvia,2017
6,thick billed murre,uria lomvia,2017
7,thick billed murre,uria lomvia,2017
8,thick billed murre,uria lomvia,2017
9,thick billed murre,uria lomvia,2017
1,thorny skate,amblyraja radiata,2017
2,thorny skate,amblyraja radiata,2017
3,thorny skate,amblyraja radiata,2017
6,thorny skate,amblyraja radiata,2017
7,thorny skate,amblyraja radiata,2017
9,thorny skate,amblyraja radiata,2017
1,tilefish,lopholatilus chamaeleonticeps,2017
2,tilefish,lopholatilus chamaeleonticeps,2017
4,tilefish,lopholatilus chamaeleonticeps,2017
1,trues beaked whale,mesoplodon mirus,2017
2,trues beaked whale,mesoplodon mirus,2017
4,trues beaked whale,mesoplodon mirus,2017
1,weakfish,cynoscion regalis,2017
2,weakfish,cynoscion regalis,2017
4,weakfish,cynoscion regalis,2017
10,weakfish,cynoscion regalis,2017
1,white hake,urophycis tenuis,2017
2,white hake,urophycis tenuis,2017
3,white hake,urophycis tenuis,2017
4,white hake,urophycis tenuis,2017
6,white hake,urophycis tenuis,2017
7,white hake,urophycis tenuis,2017
