"","common","sciname","source","iucn_sid","rgn_id","status","status_scale","rgn_name","score","year"
"1","abyssal assfish","Bassozetus compressus","IUCN",190154,1,NA,NA,"Offshore",0,2017
"2","abyssal assfish","Bassozetus compressus","IUCN",190154,2,NA,NA,"Georges Bank",0,2017
"3","abyssal assfish","Bassozetus compressus","IUCN",190154,3,NA,NA,"Gulf of Maine",0,2017
"4","abyssal assfish","Bassozetus compressus","IUCN",190154,4,NA,NA,"Mid-Atlantic Bight",0,2017
"5","abyssal assfish","Bassozetus compressus","IUCN",190154,5,NA,NA,"Connecticut",0,2017
"6","abyssal assfish","Bassozetus compressus","IUCN",190154,6,NA,NA,"Maine",0,2017
"7","abyssal assfish","Bassozetus compressus","IUCN",190154,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"8","abyssal assfish","Bassozetus compressus","IUCN",190154,8,NA,NA,"Massachusetts-Virginian",0,2017
"9","abyssal assfish","Bassozetus compressus","IUCN",190154,9,NA,NA,"New Hampshire",0,2017
"10","abyssal assfish","Bassozetus compressus","IUCN",190154,10,NA,NA,"New York",0,2017
"11","abyssal assfish","Bassozetus compressus","IUCN",190154,11,NA,NA,"Rhode Island",0,2017
"12","abyssal assfish","Bassozetus compressus","IUCN",190154,12,NA,NA,NA,0,2017
"13","abyssal assfish","Bassozetus compressus","IUCN",190154,13,"LC","IUCN",NA,0,2017
"14","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,1,NA,NA,"Offshore",0,2017
"15","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,2,NA,NA,"Georges Bank",0,2017
"16","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,3,NA,NA,"Gulf of Maine",0,2017
"17","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,4,NA,NA,"Mid-Atlantic Bight",0,2017
"18","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,5,NA,NA,"Connecticut",0,2017
"19","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,6,NA,NA,"Maine",0,2017
"20","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"21","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,8,NA,NA,"Massachusetts-Virginian",0,2017
"22","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,9,NA,NA,"New Hampshire",0,2017
"23","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,10,NA,NA,"New York",0,2017
"24","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,11,NA,NA,"Rhode Island",0,2017
"25","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,12,NA,NA,NA,0,2017
"26","abyssal grenadier","Coryphaenoides armatus","IUCN",18125776,13,"LC","IUCN",NA,0,2017
"27","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,1,NA,NA,"Offshore",0,2017
"28","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,2,NA,NA,"Georges Bank",0,2017
"29","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,3,NA,NA,"Gulf of Maine",0,2017
"30","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,4,NA,NA,"Mid-Atlantic Bight",0,2017
"31","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,5,NA,NA,"Connecticut",0,2017
"32","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,6,NA,NA,"Maine",0,2017
"33","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"34","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,8,NA,NA,"Massachusetts-Virginian",0,2017
"35","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,9,NA,NA,"New Hampshire",0,2017
"36","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,10,NA,NA,"New York",0,2017
"37","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,11,NA,NA,"Rhode Island",0,2017
"38","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,12,NA,NA,NA,0,2017
"39","abyssal halosaur","Halosauropsis macrochir","IUCN",195840,13,"LC","IUCN",NA,0,2017
"40","abyssal spiderfish","Bathypterois longipes","IUCN",190243,1,NA,NA,"Offshore",0,2017
"41","abyssal spiderfish","Bathypterois longipes","IUCN",190243,2,NA,NA,"Georges Bank",0,2017
"42","abyssal spiderfish","Bathypterois longipes","IUCN",190243,3,NA,NA,"Gulf of Maine",0,2017
"43","abyssal spiderfish","Bathypterois longipes","IUCN",190243,4,NA,NA,"Mid-Atlantic Bight",0,2017
"44","abyssal spiderfish","Bathypterois longipes","IUCN",190243,5,NA,NA,"Connecticut",0,2017
"45","abyssal spiderfish","Bathypterois longipes","IUCN",190243,6,NA,NA,"Maine",0,2017
"46","abyssal spiderfish","Bathypterois longipes","IUCN",190243,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"47","abyssal spiderfish","Bathypterois longipes","IUCN",190243,8,NA,NA,"Massachusetts-Virginian",0,2017
"48","abyssal spiderfish","Bathypterois longipes","IUCN",190243,9,NA,NA,"New Hampshire",0,2017
"49","abyssal spiderfish","Bathypterois longipes","IUCN",190243,10,NA,NA,"New York",0,2017
"50","abyssal spiderfish","Bathypterois longipes","IUCN",190243,11,NA,NA,"Rhode Island",0,2017
"51","abyssal spiderfish","Bathypterois longipes","IUCN",190243,12,NA,NA,NA,0,2017
"52","abyssal spiderfish","Bathypterois longipes","IUCN",190243,13,"LC","IUCN",NA,0,2017
"53","acadian redfish","Sebastes fasciatus","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"54","acadian redfish","Sebastes fasciatus","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"55","acadian redfish","Sebastes fasciatus","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"56","acadian redfish","Sebastes fasciatus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"57","acadian redfish","Sebastes fasciatus","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"58","acadian redfish","Sebastes fasciatus","dataportal",NA,6,NA,NA,"Maine",NA,2017
"59","acadian redfish","Sebastes fasciatus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"60","acadian redfish","Sebastes fasciatus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"61","acadian redfish","Sebastes fasciatus","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"62","acadian redfish","Sebastes fasciatus","dataportal",NA,10,NA,NA,"New York",NA,2017
"63","acadian redfish","Sebastes fasciatus","dataportal",NA,11,NA,NA,"Rhode Island",NA,2017
"64","acadian redfish","Sebastes fasciatus","dataportal",NA,12,NA,NA,NA,NA,2017
"65","acadian redfish","Sebastes fasciatus","dataportal",NA,13,NA,NA,NA,NA,2017
"66","african pompano","Alectis ciliaris","IUCN",155014,1,NA,NA,"Offshore",0,2017
"67","african pompano","Alectis ciliaris","IUCN",155014,2,NA,NA,"Georges Bank",0,2017
"68","african pompano","Alectis ciliaris","IUCN",155014,3,NA,NA,"Gulf of Maine",0,2017
"69","african pompano","Alectis ciliaris","IUCN",155014,4,NA,NA,"Mid-Atlantic Bight",0,2017
"70","african pompano","Alectis ciliaris","IUCN",155014,5,NA,NA,"Connecticut",0,2017
"71","african pompano","Alectis ciliaris","IUCN",155014,6,NA,NA,"Maine",0,2017
"72","african pompano","Alectis ciliaris","IUCN",155014,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"73","african pompano","Alectis ciliaris","IUCN",155014,8,NA,NA,"Massachusetts-Virginian",0,2017
"74","african pompano","Alectis ciliaris","IUCN",155014,9,NA,NA,"New Hampshire",0,2017
"75","african pompano","Alectis ciliaris","IUCN",155014,10,NA,NA,"New York",0,2017
"76","african pompano","Alectis ciliaris","IUCN",155014,11,NA,NA,"Rhode Island",0,2017
"77","african pompano","Alectis ciliaris","IUCN",155014,12,NA,NA,NA,0,2017
"78","african pompano","Alectis ciliaris","IUCN",155014,13,"LC","IUCN",NA,0,2017
"79","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,1,NA,NA,"Offshore",0,2017
"80","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,2,NA,NA,"Georges Bank",0,2017
"81","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,3,NA,NA,"Gulf of Maine",0,2017
"82","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,4,NA,NA,"Mid-Atlantic Bight",0,2017
"83","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,5,NA,NA,"Connecticut",0,2017
"84","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,6,NA,NA,"Maine",0,2017
"85","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"86","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,8,NA,NA,"Massachusetts-Virginian",0,2017
"87","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,9,NA,NA,"New Hampshire",0,2017
"88","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,10,NA,NA,"New York",0,2017
"89","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,11,NA,NA,"Rhode Island",0,2017
"90","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,12,NA,NA,NA,0,2017
"91","agassiz' slickhead","Alepocephalus agassizii","IUCN",15147715,13,"LC","IUCN",NA,0,2017
"92","albacore","Thunnus alalunga","IUCN",21856,1,NA,NA,"Offshore",0.2,2017
"93","albacore","Thunnus alalunga","IUCN",21856,2,NA,NA,"Georges Bank",0.2,2017
"94","albacore","Thunnus alalunga","IUCN",21856,3,NA,NA,"Gulf of Maine",0.2,2017
"95","albacore","Thunnus alalunga","IUCN",21856,4,NA,NA,"Mid-Atlantic Bight",0.2,2017
"96","albacore","Thunnus alalunga","IUCN",21856,5,NA,NA,"Connecticut",0.2,2017
"97","albacore","Thunnus alalunga","IUCN",21856,6,NA,NA,"Maine",0.2,2017
"98","albacore","Thunnus alalunga","IUCN",21856,7,NA,NA,"Massachusetts-Gulf of Maine",0.2,2017
"99","albacore","Thunnus alalunga","IUCN",21856,8,NA,NA,"Massachusetts-Virginian",0.2,2017
"100","albacore","Thunnus alalunga","IUCN",21856,9,NA,NA,"New Hampshire",0.2,2017
"101","albacore","Thunnus alalunga","IUCN",21856,10,NA,NA,"New York",0.2,2017
"102","albacore","Thunnus alalunga","IUCN",21856,11,"NNR","RI","Rhode Island",0.2,2017
"103","albacore","Thunnus alalunga","IUCN",21856,12,"NNR","USA",NA,0.2,2017
"104","albacore","Thunnus alalunga","IUCN",21856,13,"NT - Near threatened","IUCN",NA,0.2,2017
"105","alewife","Alosa pseudoharengus","dataportal",NA,1,NA,NA,"Offshore",0,2017
"106","alewife","Alosa pseudoharengus","dataportal",NA,2,NA,NA,"Georges Bank",0,2017
"107","alewife","Alosa pseudoharengus","dataportal",NA,3,NA,NA,"Gulf of Maine",0,2017
"108","alewife","Alosa pseudoharengus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0,2017
"109","alewife","Alosa pseudoharengus","dataportal",NA,5,"S3","CT","Connecticut",0.4,2017
"110","alewife","Alosa pseudoharengus","dataportal",NA,6,"S5","ME","Maine",0,2017
"111","alewife","Alosa pseudoharengus","dataportal",NA,7,"S3S4","MA","Massachusetts-Gulf of Maine",0.3,2017
"112","alewife","Alosa pseudoharengus","dataportal",NA,8,"S3S4","MA","Massachusetts-Virginian",0.3,2017
"113","alewife","Alosa pseudoharengus","dataportal",NA,9,"S5","NH","New Hampshire",0,2017
"114","alewife","Alosa pseudoharengus","dataportal",NA,10,"S5","NY","New York",0,2017
"115","alewife","Alosa pseudoharengus","dataportal",NA,11,"S3","RI","Rhode Island",0.4,2017
"116","alewife","Alosa pseudoharengus","dataportal",NA,12,"N5","USA",NA,0,2017
"117","alewife","Alosa pseudoharengus","dataportal",NA,13,"LC - Least concern","IUCN",NA,0,2017
"118","alfonsino","Beryx decadactylus","IUCN",198578,1,NA,NA,"Offshore",0,2017
"119","alfonsino","Beryx decadactylus","IUCN",198578,2,NA,NA,"Georges Bank",0,2017
"120","alfonsino","Beryx decadactylus","IUCN",198578,3,NA,NA,"Gulf of Maine",0,2017
"121","alfonsino","Beryx decadactylus","IUCN",198578,4,NA,NA,"Mid-Atlantic Bight",0,2017
"122","alfonsino","Beryx decadactylus","IUCN",198578,5,NA,NA,"Connecticut",0,2017
"123","alfonsino","Beryx decadactylus","IUCN",198578,6,NA,NA,"Maine",0,2017
"124","alfonsino","Beryx decadactylus","IUCN",198578,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"125","alfonsino","Beryx decadactylus","IUCN",198578,8,NA,NA,"Massachusetts-Virginian",0,2017
"126","alfonsino","Beryx decadactylus","IUCN",198578,9,NA,NA,"New Hampshire",0,2017
"127","alfonsino","Beryx decadactylus","IUCN",198578,10,NA,NA,"New York",0,2017
"128","alfonsino","Beryx decadactylus","IUCN",198578,11,NA,NA,"Rhode Island",0,2017
"129","alfonsino","Beryx decadactylus","IUCN",198578,12,"NNR","USA",NA,0,2017
"130","alfonsino","Beryx decadactylus","IUCN",198578,13,"LC","IUCN",NA,0,2017
"131","american halfbeak","Hyporhamphus meeki","IUCN",191197,1,NA,NA,"Offshore",0,2017
"132","american halfbeak","Hyporhamphus meeki","IUCN",191197,2,NA,NA,"Georges Bank",0,2017
"133","american halfbeak","Hyporhamphus meeki","IUCN",191197,3,NA,NA,"Gulf of Maine",0,2017
"134","american halfbeak","Hyporhamphus meeki","IUCN",191197,4,NA,NA,"Mid-Atlantic Bight",0,2017
"135","american halfbeak","Hyporhamphus meeki","IUCN",191197,5,NA,NA,"Connecticut",0,2017
"136","american halfbeak","Hyporhamphus meeki","IUCN",191197,6,NA,NA,"Maine",0,2017
"137","american halfbeak","Hyporhamphus meeki","IUCN",191197,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"138","american halfbeak","Hyporhamphus meeki","IUCN",191197,8,NA,NA,"Massachusetts-Virginian",0,2017
"139","american halfbeak","Hyporhamphus meeki","IUCN",191197,9,NA,NA,"New Hampshire",0,2017
"140","american halfbeak","Hyporhamphus meeki","IUCN",191197,10,NA,NA,"New York",0,2017
"141","american halfbeak","Hyporhamphus meeki","IUCN",191197,11,NA,NA,"Rhode Island",0,2017
"142","american halfbeak","Hyporhamphus meeki","IUCN",191197,12,NA,NA,NA,0,2017
"143","american halfbeak","Hyporhamphus meeki","IUCN",191197,13,"LC","IUCN",NA,0,2017
"144","american harvestfish","Peprilus paru","IUCN",154624,1,NA,NA,"Offshore",0,2017
"145","american harvestfish","Peprilus paru","IUCN",154624,2,NA,NA,"Georges Bank",0,2017
"146","american harvestfish","Peprilus paru","IUCN",154624,3,NA,NA,"Gulf of Maine",0,2017
"147","american harvestfish","Peprilus paru","IUCN",154624,4,NA,NA,"Mid-Atlantic Bight",0,2017
"148","american harvestfish","Peprilus paru","IUCN",154624,5,NA,NA,"Connecticut",0,2017
"149","american harvestfish","Peprilus paru","IUCN",154624,6,NA,NA,"Maine",0,2017
"150","american harvestfish","Peprilus paru","IUCN",154624,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"151","american harvestfish","Peprilus paru","IUCN",154624,8,NA,NA,"Massachusetts-Virginian",0,2017
"152","american harvestfish","Peprilus paru","IUCN",154624,9,NA,NA,"New Hampshire",0,2017
"153","american harvestfish","Peprilus paru","IUCN",154624,10,NA,NA,"New York",0,2017
"154","american harvestfish","Peprilus paru","IUCN",154624,11,NA,NA,"Rhode Island",0,2017
"155","american harvestfish","Peprilus paru","IUCN",154624,12,"N5","USA",NA,0,2017
"156","american harvestfish","Peprilus paru","IUCN",154624,13,"LC - Least concern","IUCN",NA,0,2017
"157","american lobster","Homarus americanus","dataportal",NA,1,NA,NA,"Offshore",0,2017
"158","american lobster","Homarus americanus","dataportal",NA,2,NA,NA,"Georges Bank",0,2017
"159","american lobster","Homarus americanus","dataportal",NA,3,NA,NA,"Gulf of Maine",0,2017
"160","american lobster","Homarus americanus","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0,2017
"161","american lobster","Homarus americanus","dataportal",NA,5,"NNR","CT","Connecticut",0,2017
"162","american lobster","Homarus americanus","dataportal",NA,6,NA,NA,"Maine",0,2017
"163","american lobster","Homarus americanus","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",0,2017
"164","american lobster","Homarus americanus","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",0,2017
"165","american lobster","Homarus americanus","dataportal",NA,9,NA,NA,"New Hampshire",0,2017
"166","american lobster","Homarus americanus","dataportal",NA,10,NA,NA,"New York",0,2017
"167","american lobster","Homarus americanus","dataportal",NA,11,"NNR","RI","Rhode Island",0,2017
"168","american lobster","Homarus americanus","dataportal",NA,12,"NNR","USA",NA,0,2017
"169","american lobster","Homarus americanus","dataportal",NA,13,"LC - Least concern","IUCN",NA,0,2017
"170","american plaice","Hippoglossoides platessoides","dataportal",NA,1,NA,NA,"Offshore",NA,2017
"171","american plaice","Hippoglossoides platessoides","dataportal",NA,2,NA,NA,"Georges Bank",NA,2017
"172","american plaice","Hippoglossoides platessoides","dataportal",NA,3,NA,NA,"Gulf of Maine",NA,2017
"173","american plaice","Hippoglossoides platessoides","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"174","american plaice","Hippoglossoides platessoides","dataportal",NA,5,NA,NA,"Connecticut",NA,2017
"175","american plaice","Hippoglossoides platessoides","dataportal",NA,6,NA,NA,"Maine",NA,2017
"176","american plaice","Hippoglossoides platessoides","dataportal",NA,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"177","american plaice","Hippoglossoides platessoides","dataportal",NA,8,NA,NA,"Massachusetts-Virginian",NA,2017
"178","american plaice","Hippoglossoides platessoides","dataportal",NA,9,NA,NA,"New Hampshire",NA,2017
"179","american plaice","Hippoglossoides platessoides","dataportal",NA,10,NA,NA,"New York",NA,2017
"180","american plaice","Hippoglossoides platessoides","dataportal",NA,11,"NNR","RI","Rhode Island",NA,2017
"181","american plaice","Hippoglossoides platessoides","dataportal",NA,12,"NNR","USA",NA,NA,2017
"182","american plaice","Hippoglossoides platessoides","dataportal",NA,13,NA,"IUCN",NA,NA,2017
"183","american shad","Alosa sapidissima","dataportal",NA,1,NA,NA,"Offshore",0,2017
"184","american shad","Alosa sapidissima","dataportal",NA,2,NA,NA,"Georges Bank",0,2017
"185","american shad","Alosa sapidissima","dataportal",NA,3,NA,NA,"Gulf of Maine",0,2017
"186","american shad","Alosa sapidissima","dataportal",NA,4,NA,NA,"Mid-Atlantic Bight",0,2017
"187","american shad","Alosa sapidissima","dataportal",NA,5,"S3","CT","Connecticut",0.4,2017
"188","american shad","Alosa sapidissima","dataportal",NA,6,"S5","ME","Maine",0,2017
"189","american shad","Alosa sapidissima","dataportal",NA,7,"S3S4","MA","Massachusetts-Gulf of Maine",0.3,2017
"190","american shad","Alosa sapidissima","dataportal",NA,8,"S3S4","MA","Massachusetts-Virginian",0.3,2017
"191","american shad","Alosa sapidissima","dataportal",NA,9,"S3","NH","New Hampshire",0.4,2017
"192","american shad","Alosa sapidissima","dataportal",NA,10,"S4","NY","New York",0.2,2017
"193","american shad","Alosa sapidissima","dataportal",NA,11,"S1","RI","Rhode Island",0.8,2017
"194","american shad","Alosa sapidissima","dataportal",NA,12,"N5","USA",NA,0,2017
"195","american shad","Alosa sapidissima","dataportal",NA,13,"LC - Least concern","IUCN",NA,0,2017
"196","anomalous lanternfish","Lampadena anomala","IUCN",15598948,1,NA,NA,"Offshore",NA,2017
"197","anomalous lanternfish","Lampadena anomala","IUCN",15598948,2,NA,NA,"Georges Bank",NA,2017
"198","anomalous lanternfish","Lampadena anomala","IUCN",15598948,3,NA,NA,"Gulf of Maine",NA,2017
"199","anomalous lanternfish","Lampadena anomala","IUCN",15598948,4,NA,NA,"Mid-Atlantic Bight",NA,2017
"200","anomalous lanternfish","Lampadena anomala","IUCN",15598948,5,NA,NA,"Connecticut",NA,2017
"201","anomalous lanternfish","Lampadena anomala","IUCN",15598948,6,NA,NA,"Maine",NA,2017
"202","anomalous lanternfish","Lampadena anomala","IUCN",15598948,7,NA,NA,"Massachusetts-Gulf of Maine",NA,2017
"203","anomalous lanternfish","Lampadena anomala","IUCN",15598948,8,NA,NA,"Massachusetts-Virginian",NA,2017
"204","anomalous lanternfish","Lampadena anomala","IUCN",15598948,9,NA,NA,"New Hampshire",NA,2017
"205","anomalous lanternfish","Lampadena anomala","IUCN",15598948,10,NA,NA,"New York",NA,2017
"206","anomalous lanternfish","Lampadena anomala","IUCN",15598948,11,NA,NA,"Rhode Island",NA,2017
