"","rgn_id","common","sciname","year"
"563",7,"northern fulmar","fulmarus glacialis",2017
"564",1,"northern gannet","morus bassanus",2017
"565",2,"northern gannet","morus bassanus",2017
"566",3,"northern gannet","morus bassanus",2017
"567",4,"northern gannet","morus bassanus",2017
"568",6,"northern gannet","morus bassanus",2017
"569",7,"northern gannet","morus bassanus",2017
"570",8,"northern gannet","morus bassanus",2017
"571",9,"northern gannet","morus bassanus",2017
"572",10,"northern gannet","morus bassanus",2017
"573",11,"northern gannet","morus bassanus",2017
"574",1,"northern kingfish","menticirrhus saxatilis",2017
"575",2,"northern kingfish","menticirrhus saxatilis",2017
"576",4,"northern kingfish","menticirrhus saxatilis",2017
"577",7,"northern kingfish","menticirrhus saxatilis",2017
"578",8,"northern kingfish","menticirrhus saxatilis",2017
"579",10,"northern kingfish","menticirrhus saxatilis",2017
"580",11,"northern kingfish","menticirrhus saxatilis",2017
"581",2,"northern pipefish","syngnathus fuscus",2017
"582",3,"northern pipefish","syngnathus fuscus",2017
"583",4,"northern pipefish","syngnathus fuscus",2017
"584",7,"northern pipefish","syngnathus fuscus",2017
"585",8,"northern pipefish","syngnathus fuscus",2017
"586",10,"northern pipefish","syngnathus fuscus",2017
"587",11,"northern pipefish","syngnathus fuscus",2017
"588",4,"northern puffer","sphoeroides maculatus",2017
"589",8,"northern puffer","sphoeroides maculatus",2017
"590",10,"northern puffer","sphoeroides maculatus",2017
"591",11,"northern puffer","sphoeroides maculatus",2017
"592",2,"northern sand lance","ammodytes dubius",2017
"593",3,"northern sand lance","ammodytes dubius",2017
"594",4,"northern sand lance","ammodytes dubius",2017
"595",6,"northern sand lance","ammodytes dubius",2017
"596",7,"northern sand lance","ammodytes dubius",2017
"597",8,"northern sand lance","ammodytes dubius",2017
"598",9,"northern sand lance","ammodytes dubius",2017
"599",10,"northern sand lance","ammodytes dubius",2017
"600",11,"northern sand lance","ammodytes dubius",2017
"601",1,"northern searobin","prionotus carolinus",2017
"602",2,"northern searobin","prionotus carolinus",2017
"603",3,"northern searobin","prionotus carolinus",2017
"604",4,"northern searobin","prionotus carolinus",2017
"605",6,"northern searobin","prionotus carolinus",2017
"606",7,"northern searobin","prionotus carolinus",2017
"607",8,"northern searobin","prionotus carolinus",2017
"608",9,"northern searobin","prionotus carolinus",2017
"609",10,"northern searobin","prionotus carolinus",2017
"610",11,"northern searobin","prionotus carolinus",2017
"611",1,"northern shortfin squid","illex illecebrosus",2017
"612",2,"northern shortfin squid","illex illecebrosus",2017
"613",3,"northern shortfin squid","illex illecebrosus",2017
"614",4,"northern shortfin squid","illex illecebrosus",2017
"615",6,"northern shortfin squid","illex illecebrosus",2017
"616",7,"northern shortfin squid","illex illecebrosus",2017
"617",9,"northern shortfin squid","illex illecebrosus",2017
"618",2,"northern shrimp","pandalus borealis",2017
"619",3,"northern shrimp","pandalus borealis",2017
"620",6,"northern shrimp","pandalus borealis",2017
"621",7,"northern shrimp","pandalus borealis",2017
"622",9,"northern shrimp","pandalus borealis",2017
"623",1,"ocean pout","zoarces americanus",2017
"624",2,"ocean pout","zoarces americanus",2017
"625",3,"ocean pout","zoarces americanus",2017
"626",4,"ocean pout","zoarces americanus",2017
"627",6,"ocean pout","zoarces americanus",2017
"628",7,"ocean pout","zoarces americanus",2017
"629",8,"ocean pout","zoarces americanus",2017
"630",9,"ocean pout","zoarces americanus",2017
"631",10,"ocean pout","zoarces americanus",2017
"632",11,"ocean pout","zoarces americanus",2017
"633",1,"parasitic jaeger","stercorarius parasiticus",2017
"634",2,"parasitic jaeger","stercorarius parasiticus",2017
"635",3,"parasitic jaeger","stercorarius parasiticus",2017
"636",4,"parasitic jaeger","stercorarius parasiticus",2017
"637",6,"parasitic jaeger","stercorarius parasiticus",2017
"638",7,"parasitic jaeger","stercorarius parasiticus",2017
"639",8,"parasitic jaeger","stercorarius parasiticus",2017
"640",9,"parasitic jaeger","stercorarius parasiticus",2017
"641",10,"parasitic jaeger","stercorarius parasiticus",2017
"642",11,"parasitic jaeger","stercorarius parasiticus",2017
"643",2,"pinfish","lagodon rhomboides",2017
"644",4,"pinfish","lagodon rhomboides",2017
"645",8,"pinfish","lagodon rhomboides",2017
"646",10,"pinfish","lagodon rhomboides",2017
"647",11,"pinfish","lagodon rhomboides",2017
"648",2,"pollock","pollachius virens",2017
"649",3,"pollock","pollachius virens",2017
"650",6,"pollock","pollachius virens",2017
"651",7,"pollock","pollachius virens",2017
"652",9,"pollock","pollachius virens",2017
"653",1,"pomarine jaeger","stercorarius pomarinus",2017
"654",2,"pomarine jaeger","stercorarius pomarinus",2017
"655",3,"pomarine jaeger","stercorarius pomarinus",2017
"656",4,"pomarine jaeger","stercorarius pomarinus",2017
"657",6,"pomarine jaeger","stercorarius pomarinus",2017
"658",1,"razorbill","alca torda",2017
"659",2,"razorbill","alca torda",2017
"660",3,"razorbill","alca torda",2017
"661",4,"razorbill","alca torda",2017
"662",6,"razorbill","alca torda",2017
"663",7,"razorbill","alca torda",2017
"664",8,"razorbill","alca torda",2017
"665",9,"razorbill","alca torda",2017
"666",10,"razorbill","alca torda",2017
"667",11,"razorbill","alca torda",2017
"668",1,"red breasted merganser","mergus serrator",2017
"669",2,"red breasted merganser","mergus serrator",2017
"670",3,"red breasted merganser","mergus serrator",2017
"671",4,"red breasted merganser","mergus serrator",2017
"672",6,"red breasted merganser","mergus serrator",2017
"673",7,"red breasted merganser","mergus serrator",2017
"674",8,"red breasted merganser","mergus serrator",2017
"675",9,"red breasted merganser","mergus serrator",2017
"676",10,"red breasted merganser","mergus serrator",2017
"677",11,"red breasted merganser","mergus serrator",2017
"678",1,"red hake","urophycis chuss",2017
"679",2,"red hake","urophycis chuss",2017
"680",3,"red hake","urophycis chuss",2017
"681",4,"red hake","urophycis chuss",2017
"682",6,"red hake","urophycis chuss",2017
"683",7,"red hake","urophycis chuss",2017
"684",9,"red hake","urophycis chuss",2017
"685",1,"red necked phalarope","phalaropus lobatus",2017
"686",2,"red necked phalarope","phalaropus lobatus",2017
"687",3,"red necked phalarope","phalaropus lobatus",2017
"688",4,"red necked phalarope","phalaropus lobatus",2017
"689",6,"red necked phalarope","phalaropus lobatus",2017
"690",7,"red necked phalarope","phalaropus lobatus",2017
"691",8,"red necked phalarope","phalaropus lobatus",2017
"692",9,"red necked phalarope","phalaropus lobatus",2017
"693",10,"red necked phalarope","phalaropus lobatus",2017
"694",1,"red phalarope","phalaropus fulicarius",2017
"695",2,"red phalarope","phalaropus fulicarius",2017
"696",3,"red phalarope","phalaropus fulicarius",2017
"697",4,"red phalarope","phalaropus fulicarius",2017
"698",6,"red phalarope","phalaropus fulicarius",2017
"699",7,"red phalarope","phalaropus fulicarius",2017
"700",8,"red phalarope","phalaropus fulicarius",2017
"701",10,"red phalarope","phalaropus fulicarius",2017
"702",11,"red phalarope","phalaropus fulicarius",2017
"703",1,"red throated loon","gavia stellata",2017
"704",2,"red throated loon","gavia stellata",2017
"705",3,"red throated loon","gavia stellata",2017
"706",4,"red throated loon","gavia stellata",2017
"707",6,"red throated loon","gavia stellata",2017
"708",7,"red throated loon","gavia stellata",2017
"709",8,"red throated loon","gavia stellata",2017
"710",9,"red throated loon","gavia stellata",2017
"711",10,"red throated loon","gavia stellata",2017
"712",11,"red throated loon","gavia stellata",2017
"713",1,"ring billed gull","larus delawarensis",2017
"714",2,"ring billed gull","larus delawarensis",2017
"715",3,"ring billed gull","larus delawarensis",2017
"716",4,"ring billed gull","larus delawarensis",2017
"717",6,"ring billed gull","larus delawarensis",2017
"718",7,"ring billed gull","larus delawarensis",2017
"719",8,"ring billed gull","larus delawarensis",2017
"720",9,"ring billed gull","larus delawarensis",2017
"721",10,"ring billed gull","larus delawarensis",2017
"722",11,"ring billed gull","larus delawarensis",2017
"723",1,"rissos dolphin","grampus griseus",2017
"724",2,"rissos dolphin","grampus griseus",2017
"725",3,"rissos dolphin","grampus griseus",2017
"726",4,"rissos dolphin","grampus griseus",2017
"727",1,"roseate tern","sterna dougallii",2017
"728",2,"roseate tern","sterna dougallii",2017
"729",3,"roseate tern","sterna dougallii",2017
"730",4,"roseate tern","sterna dougallii",2017
"731",6,"roseate tern","sterna dougallii",2017
"732",7,"roseate tern","sterna dougallii",2017
"733",8,"roseate tern","sterna dougallii",2017
"734",9,"roseate tern","sterna dougallii",2017
"735",10,"roseate tern","sterna dougallii",2017
"736",11,"roseate tern","sterna dougallii",2017
"737",1,"rosette skate","leucoraja garmani",2017
"738",2,"rosette skate","leucoraja garmani",2017
"739",3,"rosette skate","leucoraja garmani",2017
"740",4,"rosette skate","leucoraja garmani",2017
"741",4,"roughtail stingray","dasyatis centroura",2017
"742",10,"roughtail stingray","dasyatis centroura",2017
"743",1,"round herring","etrumeus sadina",2017
"744",2,"round herring","etrumeus sadina",2017
"745",4,"round herring","etrumeus sadina",2017
"746",8,"round herring","etrumeus sadina",2017
"747",10,"round herring","etrumeus sadina",2017
"748",11,"round herring","etrumeus sadina",2017
"749",1,"royal tern","thalasseus maximus",2017
"750",3,"royal tern","thalasseus maximus",2017
"751",4,"royal tern","thalasseus maximus",2017
"752",8,"royal tern","thalasseus maximus",2017
"753",10,"royal tern","thalasseus maximus",2017
"754",1,"scup","stenotomus chrysops",2017
"755",2,"scup","stenotomus chrysops",2017
"756",3,"scup","stenotomus chrysops",2017
"757",4,"scup","stenotomus chrysops",2017
"758",6,"scup","stenotomus chrysops",2017
"759",7,"scup","stenotomus chrysops",2017
"760",8,"scup","stenotomus chrysops",2017
"761",9,"scup","stenotomus chrysops",2017
"762",10,"scup","stenotomus chrysops",2017
"763",11,"scup","stenotomus chrysops",2017
"764",1,"sea raven","hemitripterus americanus",2017
"765",2,"sea raven","hemitripterus americanus",2017
"766",3,"sea raven","hemitripterus americanus",2017
"767",4,"sea raven","hemitripterus americanus",2017
"768",6,"sea raven","hemitripterus americanus",2017
"769",7,"sea raven","hemitripterus americanus",2017
"770",8,"sea raven","hemitripterus americanus",2017
"771",9,"sea raven","hemitripterus americanus",2017
"772",10,"sea raven","hemitripterus americanus",2017
"773",11,"sea raven","hemitripterus americanus",2017
"774",1,"sea scallop","placopecten magellanicus",2017
"775",2,"sea scallop","placopecten magellanicus",2017
"776",3,"sea scallop","placopecten magellanicus",2017
"777",4,"sea scallop","placopecten magellanicus",2017
"778",6,"sea scallop","placopecten magellanicus",2017
"779",7,"sea scallop","placopecten magellanicus",2017
"780",8,"sea scallop","placopecten magellanicus",2017
"781",9,"sea scallop","placopecten magellanicus",2017
"782",10,"sea scallop","placopecten magellanicus",2017
"783",11,"sea scallop","placopecten magellanicus",2017
"784",1,"sei whale","balaenoptera borealis",2017
"785",2,"sei whale","balaenoptera borealis",2017
"786",3,"sei whale","balaenoptera borealis",2017
"787",4,"sei whale","balaenoptera borealis",2017
"788",6,"sei whale","balaenoptera borealis",2017
"789",7,"sei whale","balaenoptera borealis",2017
"790",8,"sei whale","balaenoptera borealis",2017
"791",9,"sei whale","balaenoptera borealis",2017
"792",1,"short beaked common dolphin","delphinus delphis",2017
"793",2,"short beaked common dolphin","delphinus delphis",2017
"794",3,"short beaked common dolphin","delphinus delphis",2017
"795",4,"short beaked common dolphin","delphinus delphis",2017
"796",8,"short beaked common dolphin","delphinus delphis",2017
"797",1,"short finned pilot whale","globicephala macrorhynchus",2017
"798",2,"short finned pilot whale","globicephala macrorhynchus",2017
"799",4,"short finned pilot whale","globicephala macrorhynchus",2017
"800",1,"silver hake","merluccius bilinearis",2017
"801",2,"silver hake","merluccius bilinearis",2017
"802",3,"silver hake","merluccius bilinearis",2017
"803",4,"silver hake","merluccius bilinearis",2017
"804",6,"silver hake","merluccius bilinearis",2017
"805",7,"silver hake","merluccius bilinearis",2017
"806",8,"silver hake","merluccius bilinearis",2017
"807",9,"silver hake","merluccius bilinearis",2017
"808",10,"silver hake","merluccius bilinearis",2017
"809",1,"smooth dogfish","mustelus canis",2017
"810",2,"smooth dogfish","mustelus canis",2017
"811",3,"smooth dogfish","mustelus canis",2017
"812",4,"smooth dogfish","mustelus canis",2017
"813",7,"smooth dogfish","mustelus canis",2017
"814",8,"smooth dogfish","mustelus canis",2017
"815",10,"smooth dogfish","mustelus canis",2017
"816",11,"smooth dogfish","mustelus canis",2017
"817",1,"smooth skate","malacoraja senta",2017
"818",2,"smooth skate","malacoraja senta",2017
"819",3,"smooth skate","malacoraja senta",2017
"820",6,"smooth skate","malacoraja senta",2017
"821",7,"smooth skate","malacoraja senta",2017
"822",1,"sooty shearwater","ardenna grisea",2017
"823",2,"sooty shearwater","ardenna grisea",2017
"824",3,"sooty shearwater","ardenna grisea",2017
"825",4,"sooty shearwater","ardenna grisea",2017
"826",6,"sooty shearwater","ardenna grisea",2017
"827",7,"sooty shearwater","ardenna grisea",2017
"828",8,"sooty shearwater","ardenna grisea",2017
"829",9,"sooty shearwater","ardenna grisea",2017
"830",10,"sooty shearwater","ardenna grisea",2017
"831",11,"sooty shearwater","ardenna grisea",2017
"832",4,"sooty tern","onychoprion fuscatus",2017
"833",1,"south polar skua","stercorarius maccormicki",2017
"834",2,"south polar skua","stercorarius maccormicki",2017
"835",3,"south polar skua","stercorarius maccormicki",2017
"836",4,"south polar skua","stercorarius maccormicki",2017
"837",1,"sowerbys beaked whale","mesoplodon bidens",2017
"838",2,"sowerbys beaked whale","mesoplodon bidens",2017
"839",4,"sowerbys beaked whale","mesoplodon bidens",2017
"840",1,"sperm whale","physeter macrocephalus",2017
"841",2,"sperm whale","physeter macrocephalus",2017
"842",3,"sperm whale","physeter macrocephalus",2017
"843",4,"sperm whale","physeter macrocephalus",2017
"844",1,"spiny dogfish","squalus acanthias",2017
"845",2,"spiny dogfish","squalus acanthias",2017
"846",3,"spiny dogfish","squalus acanthias",2017
"847",4,"spiny dogfish","squalus acanthias",2017
"848",6,"spiny dogfish","squalus acanthias",2017
"849",7,"spiny dogfish","squalus acanthias",2017
"850",8,"spiny dogfish","squalus acanthias",2017
"851",9,"spiny dogfish","squalus acanthias",2017
"852",10,"spiny dogfish","squalus acanthias",2017
"853",11,"spiny dogfish","squalus acanthias",2017
"854",4,"spot","leiostomus xanthurus",2017
"855",10,"spot","leiostomus xanthurus",2017
"856",1,"spotted hake","urophycis regia",2017
"857",2,"spotted hake","urophycis regia",2017
"858",3,"spotted hake","urophycis regia",2017
"859",4,"spotted hake","urophycis regia",2017
"860",7,"spotted hake","urophycis regia",2017
"861",8,"spotted hake","urophycis regia",2017
"862",10,"spotted hake","urophycis regia",2017
"863",11,"spotted hake","urophycis regia",2017
"864",1,"striped dolphin","stenella coeruleoalba",2017
"865",2,"striped dolphin","stenella coeruleoalba",2017
"866",4,"striped dolphin","stenella coeruleoalba",2017
"867",4,"striped anchovy","anchoa hepsetus",2017
"868",10,"striped anchovy","anchoa hepsetus",2017
"869",2,"striped bass","morone saxatilis",2017
"870",3,"striped bass","morone saxatilis",2017
"871",4,"striped bass","morone saxatilis",2017
"872",7,"striped bass","morone saxatilis",2017
