"","year","rgn_id","rgn_name","species","stock","stock_id","mean_catch"
"329",2005,3,"Gulf of Maine","HAKE, SILVER / WHITING","Northern Silver Hake","HKSGMNGB",2012385.72309243
"330",2005,3,"Gulf of Maine","HAKE, SPECIES NOT SPECIFIED",NA,NA,1383091.42861008
"331",2005,3,"Gulf of Maine","HAKE, WHITE","White Hake","HKWGMMA",3276790.54818586
"332",2005,3,"Gulf of Maine","HALIBUT, ATLANTIC","Halibut","HALGMMA",23152.6483548279
"333",2005,3,"Gulf of Maine","HALIBUT, GREENLAND",NA,NA,NA
"334",2005,3,"Gulf of Maine","HERRING, ATLANTIC",NA,NA,152344910.347903
"335",2005,3,"Gulf of Maine","HERRING, BLUE BACK",NA,NA,NA
"336",2005,3,"Gulf of Maine","JOHN DORY",NA,NA,NA
"337",2005,3,"Gulf of Maine","LOBSTER, AMERICAN",NA,NA,7108124.09661414
"338",2005,3,"Gulf of Maine","LUMPFISH",NA,NA,NA
"339",2005,3,"Gulf of Maine","MACKEREL, ATLANTIC",NA,NA,573763.425178306
"340",2005,3,"Gulf of Maine","MACKEREL, CHUB",NA,NA,NA
"341",2005,3,"Gulf of Maine","MACKEREL, KING",NA,NA,NA
"342",2005,3,"Gulf of Maine","MACKEREL, SPANISH",NA,NA,NA
"343",2005,3,"Gulf of Maine","MARLIN, WHITE",NA,NA,NA
"344",2005,3,"Gulf of Maine","MENHADEN",NA,NA,NA
"345",2005,3,"Gulf of Maine","MONK HEADS",NA,NA,NA
"346",2005,3,"Gulf of Maine","MONK LIVERS",NA,NA,214225.094607034
"347",2005,3,"Gulf of Maine","MONK TAILS",NA,NA,2827105.18987295
"348",2005,3,"Gulf of Maine","MONKFISH / ANGLERFISH / GOOSEFISH",NA,NA,6038160.84369938
"349",2005,3,"Gulf of Maine","OCEAN POUT","Ocean Pout","OPTGMMA",3675.98904717133
"350",2005,3,"Gulf of Maine","OCEAN QUAHOG",NA,NA,NA
"351",2005,3,"Gulf of Maine","OTHER FINFISH",NA,NA,NA
"352",2005,3,"Gulf of Maine","OTHER FOR BAIT",NA,NA,NA
"353",2005,3,"Gulf of Maine","OTHER INVERTEBRATES",NA,NA,NA
"354",2005,3,"Gulf of Maine","PERCH, WHITE",NA,NA,NA
"355",2005,3,"Gulf of Maine","POLLOCK","Pollock","POKGMASS",9051382.13435066
"356",2005,3,"Gulf of Maine","QUAHOGS/BUSHEL",NA,NA,NA
"357",2005,3,"Gulf of Maine","REDFISH / OCEAN PERCH","Redfish","REDGMGBSS",757189.148283726
"358",2005,3,"Gulf of Maine","SCALLOP, BAY",NA,NA,NA
"359",2005,3,"Gulf of Maine","SCALLOP, CALICO",NA,NA,NA
"360",2005,3,"Gulf of Maine","SCALLOP, SEA",NA,NA,3671219.48701643
"361",2005,3,"Gulf of Maine","SCALLOPS/BUSHEL",NA,NA,NA
"362",2005,3,"Gulf of Maine","SCALLOPS/SHELLS",NA,NA,238619.532979778
"363",2005,3,"Gulf of Maine","SCULPINS",NA,NA,38.7289406106277
"364",2005,3,"Gulf of Maine","SCUP / PORGY",NA,NA,7130.18180909634
"365",2005,3,"Gulf of Maine","SEA RAVEN",NA,NA,NA
"366",2005,3,"Gulf of Maine","SEA ROBINS",NA,NA,NA
"367",2005,3,"Gulf of Maine","SEA URCHINS",NA,NA,25560.7202660343
"368",2005,3,"Gulf of Maine","SEATROUT, SPECIES NOT SPECIFIED",NA,NA,NA
"369",2005,3,"Gulf of Maine","SHAD, AMERICAN",NA,NA,561.964351132638
"370",2005,3,"Gulf of Maine","SHARK, BASKING",NA,NA,NA
"371",2005,3,"Gulf of Maine","SHARK, BLUE",NA,NA,NA
"372",2005,3,"Gulf of Maine","SHARK, MAKO, SPECIES NOT SPECIFIED",NA,NA,NA
"373",2005,3,"Gulf of Maine","SHARK, NOT SPECIFIED",NA,NA,NA
"374",2005,3,"Gulf of Maine","SHARK, PORBEAGLE",NA,NA,1384.61500078076
"375",2005,3,"Gulf of Maine","SHARK, SANDBAR",NA,NA,NA
"376",2005,3,"Gulf of Maine","SHARK, THRESHER",NA,NA,NA
"377",2005,3,"Gulf of Maine","SHRIMP (MANTIS)",NA,NA,NA
"378",2005,3,"Gulf of Maine","SHRIMP (PANAEID)",NA,NA,NA
"379",2005,3,"Gulf of Maine","SHRIMP (PANDALID)",NA,NA,3334377.2778662
"380",2005,3,"Gulf of Maine","SHRIMP, SPECIES NOT SPECIFIED",NA,NA,167876.380493216
"381",2005,3,"Gulf of Maine","SKATE WINGS",NA,NA,1360031.12481462
"382",2005,3,"Gulf of Maine","SKATE WINGS, BARNDOOR",NA,NA,NA
"383",2005,3,"Gulf of Maine","SKATE WINGS, LITTLE (SUMMER)",NA,NA,1857.89699425702
"384",2005,3,"Gulf of Maine","SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,NA
"385",2005,3,"Gulf of Maine","SKATE WINGS, WINTER (BIG)",NA,NA,434945.230772353
"386",2005,3,"Gulf of Maine","SKATE, BARNDOOR",NA,NA,NA
"387",2005,3,"Gulf of Maine","SKATE, LITTLE (SUMMER)",NA,NA,19762.9432169414
"388",2005,3,"Gulf of Maine","SKATE, LITTLE/WINTER MIXED",NA,NA,NA
"389",2005,3,"Gulf of Maine","SKATE, SMOOTH",NA,NA,NA
"390",2005,3,"Gulf of Maine","SKATE, THORNY",NA,NA,122.23370298602
"391",2005,3,"Gulf of Maine","SKATE, UNCLASSIFIED",NA,NA,1403042.02628938
"392",2005,3,"Gulf of Maine","SKATE, WINTER (BIG)",NA,NA,162542.123690496
"393",2005,3,"Gulf of Maine","SMELT",NA,NA,NA
"394",2005,3,"Gulf of Maine","SPOT",NA,NA,NA
"395",2005,3,"Gulf of Maine","SQUID / ILLEX",NA,NA,NA
"396",2005,3,"Gulf of Maine","SQUID / LOLIGO",NA,NA,92333.7632211791
"397",2005,3,"Gulf of Maine","SQUID, SPECIES NOT SPECIFIED",NA,NA,NA
"398",2005,3,"Gulf of Maine","STARFISH",NA,NA,NA
"399",2005,3,"Gulf of Maine","STRIPED BASS",NA,NA,62567.8747856184
"400",2005,3,"Gulf of Maine","STURGEON, ATLANTIC",NA,NA,NA
"401",2005,3,"Gulf of Maine","TAUTOG",NA,NA,4684.71899531826
"402",2005,3,"Gulf of Maine","TILEFISH",NA,NA,NA
"403",2005,3,"Gulf of Maine","TILEFISH, GOLDEN",NA,NA,687.736499762705
"404",2005,3,"Gulf of Maine","TUNA, ALBACORE",NA,NA,NA
"405",2005,3,"Gulf of Maine","TUNA, BLUEFIN",NA,NA,295555.461742952
"406",2005,3,"Gulf of Maine","TUNA, SPECIES NOT SPECIFIED",NA,NA,NA
"407",2005,3,"Gulf of Maine","TUNA, YELLOWFIN",NA,NA,NA
"408",2005,3,"Gulf of Maine","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",NA,NA,725.815298420436
"409",2005,3,"Gulf of Maine","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,NA
"410",2005,3,"Gulf of Maine","WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,2755.09817715672
"411",2005,3,"Gulf of Maine","WHELK, CHANNELED",NA,NA,6222.20622043928
"412",2005,3,"Gulf of Maine","WHELK, KNOBBED",NA,NA,NA
"413",2005,3,"Gulf of Maine","WHELK, LIGHTNING",NA,NA,NA
"414",2005,3,"Gulf of Maine","WHITING, BLACK","Southern Whiting","HKSOGMMA",25036.2806222944
"415",2005,3,"Gulf of Maine","WHITING, KING / KINGFISH",NA,NA,NA
"416",2005,3,"Gulf of Maine","WOLFFISH / OCEAN CATFISH","Wolffish","WOLGMMA",136020.58848413
"417",2005,4,"Mid-Atlantic Bight","ALEWIFE",NA,NA,NA
"418",2005,4,"Mid-Atlantic Bight","AMBERJACK, SPECIES NOT SPECIFIED",NA,NA,NA
"419",2005,4,"Mid-Atlantic Bight","BLACK BELLIED ROSEFISH",NA,NA,NA
"420",2005,4,"Mid-Atlantic Bight","BLACK SEA BASS",NA,NA,401416.818917794
"421",2005,4,"Mid-Atlantic Bight","BLUE RUNNER",NA,NA,NA
"422",2005,4,"Mid-Atlantic Bight","BLUEFISH",NA,NA,1426902.46059607
"423",2005,4,"Mid-Atlantic Bight","BONITO",NA,NA,13890.2256703017
"424",2005,4,"Mid-Atlantic Bight","BUTTERFISH",NA,NA,457857.721944396
"425",2005,4,"Mid-Atlantic Bight","CLAM, SPECIES NOT SPECIFIED",NA,NA,NA
"426",2005,4,"Mid-Atlantic Bight","CLAM, SURF",NA,NA,NA
"427",2005,4,"Mid-Atlantic Bight","CLAM, SURF/BUSHEL",NA,NA,NA
"428",2005,4,"Mid-Atlantic Bight","CLAMS/BUSHEL, SPECIES NOT SPECIFIC",NA,NA,NA
"429",2005,4,"Mid-Atlantic Bight","COBIA",NA,NA,68.2316988088063
"430",2005,4,"Mid-Atlantic Bight","COD","GB Cod West","CODGBW",206487.009470465
"431",2005,4,"Mid-Atlantic Bight","CRAB, BLUE",NA,NA,307249.704656665
"432",2005,4,"Mid-Atlantic Bight","CRAB, BLUE/BUSHEL",NA,NA,1162.06365515432
"433",2005,4,"Mid-Atlantic Bight","CRAB, CANCER",NA,NA,NA
"434",2005,4,"Mid-Atlantic Bight","CRAB, GREEN",NA,NA,NA
"435",2005,4,"Mid-Atlantic Bight","CRAB, HORSESHOE",NA,NA,13002.7719854831
"436",2005,4,"Mid-Atlantic Bight","CRAB, JONAH",NA,NA,3246790.276803
"437",2005,4,"Mid-Atlantic Bight","CRAB, JONAH/BUSHEL",NA,NA,NA
"438",2005,4,"Mid-Atlantic Bight","CRAB, RED",NA,NA,NA
"439",2005,4,"Mid-Atlantic Bight","CRAB, ROCK",NA,NA,261344.924592968
"440",2005,4,"Mid-Atlantic Bight","CRAB, SPECIES NOT SPECIFIED",NA,NA,8297.43317067437
"441",2005,4,"Mid-Atlantic Bight","CRAB, SPECIES NOT SPECIFIED/BUSHEL",NA,NA,NA
"442",2005,4,"Mid-Atlantic Bight","CRAB, SPIDER",NA,NA,NA
"443",2005,4,"Mid-Atlantic Bight","CREVALLE",NA,NA,NA
"444",2005,4,"Mid-Atlantic Bight","CROAKER, ATLANTIC",NA,NA,69086.923309432
"445",2005,4,"Mid-Atlantic Bight","CUNNER",NA,NA,6352.69458552373
"446",2005,4,"Mid-Atlantic Bight","CUSK",NA,NA,774.028964851594
"447",2005,4,"Mid-Atlantic Bight","DOGFISH, CHAIN",NA,NA,NA
"448",2005,4,"Mid-Atlantic Bight","DOGFISH, SMOOTH",NA,NA,87459.9024421867
"449",2005,4,"Mid-Atlantic Bight","DOGFISH, SPECIES NOT SPECIFIED",NA,NA,NA
"450",2005,4,"Mid-Atlantic Bight","DOGFISH, SPINY",NA,NA,160924.215214994
"451",2005,4,"Mid-Atlantic Bight","DOGFISH,SMOOTH,FINS",NA,NA,NA
"452",2005,4,"Mid-Atlantic Bight","DOLPHIN FISH / MAHI-MAHI",NA,NA,2036.75374396724
"453",2005,4,"Mid-Atlantic Bight","DRUM, BLACK",NA,NA,594.210069724954
"454",2005,4,"Mid-Atlantic Bight","DRUM, RED",NA,NA,NA
"455",2005,4,"Mid-Atlantic Bight","EEL, AMERICAN",NA,NA,16779.0665830305
"456",2005,4,"Mid-Atlantic Bight","EEL, CONGER",NA,NA,8919.29306116298
"457",2005,4,"Mid-Atlantic Bight","EEL, SPECIES NOT SPECIFIED",NA,NA,11850.8407891929
"458",2005,4,"Mid-Atlantic Bight","ESCOLAR",NA,NA,NA
"459",2005,4,"Mid-Atlantic Bight","FLOUNDER, AMERICAN PLAICE /DAB","Plaice","PLAGMMA",22206.9419225846
"460",2005,4,"Mid-Atlantic Bight","FLOUNDER, FOURSPOT",NA,NA,4375.79190869809
"461",2005,4,"Mid-Atlantic Bight","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL","Southern Windowpane","FLDSNEMA",76205.1462162091
"462",2005,4,"Mid-Atlantic Bight","FLOUNDER, SOUTHERN",NA,NA,NA
"463",2005,4,"Mid-Atlantic Bight","FLOUNDER, SUMMER / FLUKE",NA,NA,4956981.23248114
"464",2005,4,"Mid-Atlantic Bight","FLOUNDER, WINTER / BLACKBACK","SNE/MA Winter Flounder","FLWSNEMA",1232536.29193112
"465",2005,4,"Mid-Atlantic Bight","FLOUNDER, WITCH / GRAY SOLE","Witch Flounder","WITGMMA",84020.5258535934
"466",2005,4,"Mid-Atlantic Bight","FLOUNDER, YELLOWTAIL","SNE/MA Yellowtail Flounder","YELSNE",466253.977651479
"467",2005,4,"Mid-Atlantic Bight","FLOUNDER,NOT SPECIFIED",NA,NA,6597.58614812471
"468",2005,4,"Mid-Atlantic Bight","GROUPER, SNOWY",NA,NA,NA
"469",2005,4,"Mid-Atlantic Bight","HADDOCK","GB Haddock West","HADGBW",200493.556224813
"470",2005,4,"Mid-Atlantic Bight","HAKE, OFFSHORE","Southern Whiting","HKSOGMMA",NA
"471",2005,4,"Mid-Atlantic Bight","HAKE, RED / LING","Southern Red Hake","HKRSGBMA",589950.929702462
"472",2005,4,"Mid-Atlantic Bight","HAKE, SILVER / WHITING","Southern Whiting","HKSSGBMA",5776577.68562698
"473",2005,4,"Mid-Atlantic Bight","HAKE, SPECIES NOT SPECIFIED",NA,NA,6526.4412090977
"474",2005,4,"Mid-Atlantic Bight","HAKE, WHITE","White Hake","HKWGMMA",332247.434751431
"475",2005,4,"Mid-Atlantic Bight","HAKE,SPOTTED",NA,NA,NA
"476",2005,4,"Mid-Atlantic Bight","HALIBUT, ATLANTIC","Halibut","HALGMMA",NA
"477",2005,4,"Mid-Atlantic Bight","HARD QUAHOG",NA,NA,NA
"478",2005,4,"Mid-Atlantic Bight","HARD QUAHOG / BUSHEL",NA,NA,NA
"479",2005,4,"Mid-Atlantic Bight","HERRING, ATLANTIC",NA,NA,25852608.7711506
"480",2005,4,"Mid-Atlantic Bight","HERRING, BLUE BACK",NA,NA,9798.06408649156
"481",2005,4,"Mid-Atlantic Bight","JOHN DORY",NA,NA,54719.3344941985
"482",2005,4,"Mid-Atlantic Bight","LOBSTER, AMERICAN",NA,NA,1916477.06397189
"483",2005,4,"Mid-Atlantic Bight","LUMPFISH",NA,NA,NA
"484",2005,4,"Mid-Atlantic Bight","MACKEREL, ATLANTIC",NA,NA,43593871.4063167
"485",2005,4,"Mid-Atlantic Bight","MACKEREL, CHUB",NA,NA,NA
"486",2005,4,"Mid-Atlantic Bight","MACKEREL, FRIGATE",NA,NA,7449.11173764683
"487",2005,4,"Mid-Atlantic Bight","MACKEREL, KING",NA,NA,163.187074012407
"488",2005,4,"Mid-Atlantic Bight","MACKEREL, SPANISH",NA,NA,7460.80216325036
"489",2005,4,"Mid-Atlantic Bight","MENHADEN",NA,NA,2301586.90200973
"490",2005,4,"Mid-Atlantic Bight","MOLLUSKS,SPECIES NOT SPECIFIED",NA,NA,NA
"491",2005,4,"Mid-Atlantic Bight","MONK HEADS",NA,NA,NA
"492",2005,4,"Mid-Atlantic Bight","MONK LIVERS",NA,NA,176404.841336225
"493",2005,4,"Mid-Atlantic Bight","MONK TAILS",NA,NA,427936.70581428
"494",2005,4,"Mid-Atlantic Bight","MONKFISH / ANGLERFISH / GOOSEFISH",NA,NA,7327690.36517342
"495",2005,4,"Mid-Atlantic Bight","MULLETS",NA,NA,NA
"496",2005,4,"Mid-Atlantic Bight","OCEAN POUT","Ocean Pout","OPTGMMA",16914.2646492487
"497",2005,4,"Mid-Atlantic Bight","OCEAN QUAHOG",NA,NA,NA
"498",2005,4,"Mid-Atlantic Bight","OCEAN SUNFISH / MOOLA",NA,NA,NA
"499",2005,4,"Mid-Atlantic Bight","OCTOPUS, SPECIES NOT SPECIFIED",NA,NA,NA
"500",2005,4,"Mid-Atlantic Bight","OTHER FINFISH",NA,NA,1462.15184475693
"501",2005,4,"Mid-Atlantic Bight","OTHER FOR BAIT",NA,NA,NA
"502",2005,4,"Mid-Atlantic Bight","OTHER INVERTEBRATES",NA,NA,NA
"503",2005,4,"Mid-Atlantic Bight","PERCH, WHITE",NA,NA,NA
"504",2005,4,"Mid-Atlantic Bight","POLLOCK","Pollock","POKGMASS",16733.7271020579
"505",2005,4,"Mid-Atlantic Bight","PUFFER, NORTHERN",NA,NA,12.0336711165234
"506",2005,4,"Mid-Atlantic Bight","QUAHOGS/BUSHEL",NA,NA,NA
"507",2005,4,"Mid-Atlantic Bight","RAY,COWNOSE",NA,NA,NA
"508",2005,4,"Mid-Atlantic Bight","REDFISH / OCEAN PERCH","Redfish","REDGMGBSS",2297.30505714567
"509",2005,4,"Mid-Atlantic Bight","RIBBONFISH",NA,NA,NA
"510",2005,4,"Mid-Atlantic Bight","SCALLOP, BAY",NA,NA,NA
"511",2005,4,"Mid-Atlantic Bight","SCALLOP, CALICO",NA,NA,NA
"512",2005,4,"Mid-Atlantic Bight","SCALLOP, SEA",NA,NA,8977521.67717811
"513",2005,4,"Mid-Atlantic Bight","SCALLOPS/BUSHEL",NA,NA,23946.3318853263
"514",2005,4,"Mid-Atlantic Bight","SCALLOPS/SHELLS",NA,NA,NA
"515",2005,4,"Mid-Atlantic Bight","SCULPINS",NA,NA,3907.3768748335
"516",2005,4,"Mid-Atlantic Bight","SCUP / PORGY",NA,NA,3211737.0586861
"517",2005,4,"Mid-Atlantic Bight","SEA RAVEN",NA,NA,2162.83243785472
"518",2005,4,"Mid-Atlantic Bight","SEA ROBINS",NA,NA,36469.2149863723
"519",2005,4,"Mid-Atlantic Bight","SEA URCHINS",NA,NA,NA
"520",2005,4,"Mid-Atlantic Bight","SEATROUT, SPECIES NOT SPECIFIED",NA,NA,9091.41327532273
"521",2005,4,"Mid-Atlantic Bight","SHAD, AMERICAN",NA,NA,20453.9643322402
"522",2005,4,"Mid-Atlantic Bight","SHAD, GIZZARD",NA,NA,NA
"523",2005,4,"Mid-Atlantic Bight","SHAD, HICKORY",NA,NA,2486.31763947942
"524",2005,4,"Mid-Atlantic Bight","SHARK, BASKING",NA,NA,NA
"525",2005,4,"Mid-Atlantic Bight","SHARK, BLACKTIP",NA,NA,NA
"526",2005,4,"Mid-Atlantic Bight","SHARK, BLUE",NA,NA,NA
"527",2005,4,"Mid-Atlantic Bight","SHARK, DUSKY",NA,NA,NA
"528",2005,4,"Mid-Atlantic Bight","SHARK, FINETOOTH",NA,NA,NA
"529",2005,4,"Mid-Atlantic Bight","SHARK, HAMMERHEAD",NA,NA,NA
"530",2005,4,"Mid-Atlantic Bight","SHARK, MAKO, LONGFIN",NA,NA,NA
"531",2005,4,"Mid-Atlantic Bight","SHARK, MAKO, SHORTFIN",NA,NA,657.10545036407
"532",2005,4,"Mid-Atlantic Bight","SHARK, MAKO, SPECIES NOT SPECIFIED",NA,NA,103.166814787413
"533",2005,4,"Mid-Atlantic Bight","SHARK, NOT SPECIFIED",NA,NA,NA
"534",2005,4,"Mid-Atlantic Bight","SHARK, PORBEAGLE",NA,NA,NA
"535",2005,4,"Mid-Atlantic Bight","SHARK, SANDBAR",NA,NA,3911.71742783977
"536",2005,4,"Mid-Atlantic Bight","SHARK, SHARPNOSE",NA,NA,NA
"537",2005,4,"Mid-Atlantic Bight","SHARK, THRESHER",NA,NA,389.713056582353
"538",2005,4,"Mid-Atlantic Bight","SHRIMP (MANTIS)",NA,NA,116.517907785082
"539",2005,4,"Mid-Atlantic Bight","SHRIMP (PANDALID)",NA,NA,3650.96620688518
"540",2005,4,"Mid-Atlantic Bight","SHRIMP, SPECIES NOT SPECIFIED",NA,NA,NA
"541",2005,4,"Mid-Atlantic Bight","SILVERSIDES, ATLANTIC",NA,NA,12607.1918040728
"542",2005,4,"Mid-Atlantic Bight","SKATE WINGS",NA,NA,800318.524774941
"543",2005,4,"Mid-Atlantic Bight","SKATE WINGS, BARNDOOR",NA,NA,NA
"544",2005,4,"Mid-Atlantic Bight","SKATE WINGS, CLEARNOSE",NA,NA,NA
"545",2005,4,"Mid-Atlantic Bight","SKATE WINGS, LITTLE (SUMMER)",NA,NA,NA
"546",2005,4,"Mid-Atlantic Bight","SKATE WINGS, LITTLE/WINTER MIXED",NA,NA,NA
"547",2005,4,"Mid-Atlantic Bight","SKATE WINGS, SMOOTH",NA,NA,NA
"548",2005,4,"Mid-Atlantic Bight","SKATE WINGS, THORNY",NA,NA,NA
"549",2005,4,"Mid-Atlantic Bight","SKATE WINGS, WINTER (BIG)",NA,NA,56364.7825978503
"550",2005,4,"Mid-Atlantic Bight","SKATE, BARNDOOR",NA,NA,NA
"551",2005,4,"Mid-Atlantic Bight","SKATE, CLEARNOSE",NA,NA,NA
"552",2005,4,"Mid-Atlantic Bight","SKATE, LITTLE (SUMMER)",NA,NA,1676824.24734906
"553",2005,4,"Mid-Atlantic Bight","SKATE, LITTLE/WINTER MIXED",NA,NA,NA
"554",2005,4,"Mid-Atlantic Bight","SKATE, SMOOTH",NA,NA,NA
"555",2005,4,"Mid-Atlantic Bight","SKATE, UNCLASSIFIED",NA,NA,5824149.48512596
"556",2005,4,"Mid-Atlantic Bight","SKATE, WINTER (BIG)",NA,NA,82769.9016483122
"557",2005,4,"Mid-Atlantic Bight","SPOT",NA,NA,63.180319558619
"558",2005,4,"Mid-Atlantic Bight","SQUID / ILLEX",NA,NA,1150891.62124456
"559",2005,4,"Mid-Atlantic Bight","SQUID / LOLIGO",NA,NA,12504944.2493317
"560",2005,4,"Mid-Atlantic Bight","SQUID, SPECIES NOT SPECIFIED",NA,NA,NA
"561",2005,4,"Mid-Atlantic Bight","STARFISH",NA,NA,NA
"562",2005,4,"Mid-Atlantic Bight","STARGAZER,NORTHERN",NA,NA,NA
"563",2005,4,"Mid-Atlantic Bight","STING RAYS,SPECIES NOT SPECIFIED",NA,NA,NA
"564",2005,4,"Mid-Atlantic Bight","STRIPED BASS",NA,NA,332831.723343468
"565",2005,4,"Mid-Atlantic Bight","STURGEON, ATLANTIC",NA,NA,NA
"566",2005,4,"Mid-Atlantic Bight","SWORDFISH",NA,NA,7439.77648256794
"567",2005,4,"Mid-Atlantic Bight","TAUTOG",NA,NA,82166.5901950354
"568",2005,4,"Mid-Atlantic Bight","TILEFISH",NA,NA,62801.3127515044
"569",2005,4,"Mid-Atlantic Bight","TILEFISH, BLUELINE",NA,NA,NA
"570",2005,4,"Mid-Atlantic Bight","TILEFISH, GOLDEN",NA,NA,1430514.36908846
"571",2005,4,"Mid-Atlantic Bight","TILEFISH, SAND",NA,NA,NA
"572",2005,4,"Mid-Atlantic Bight","TOADFISH, OYSTER",NA,NA,NA
"573",2005,4,"Mid-Atlantic Bight","TRIGGERFISH",NA,NA,4205.52092502535
"574",2005,4,"Mid-Atlantic Bight","TUNA, ALBACORE",NA,NA,28015.3925273721
"575",2005,4,"Mid-Atlantic Bight","TUNA, BIG EYE",NA,NA,NA
"576",2005,4,"Mid-Atlantic Bight","TUNA, BLUEFIN",NA,NA,6582.10656001178
"577",2005,4,"Mid-Atlantic Bight","TUNA, LITTLE",NA,NA,24178.3655710587
"578",2005,4,"Mid-Atlantic Bight","TUNA, SKIPJACK",NA,NA,1519.14331119172
"579",2005,4,"Mid-Atlantic Bight","TUNA, SPECIES NOT SPECIFIED",NA,NA,NA
"580",2005,4,"Mid-Atlantic Bight","TUNA, YELLOWFIN",NA,NA,13739.7229872147
"581",2005,4,"Mid-Atlantic Bight","WAHOO",NA,NA,NA
"582",2005,4,"Mid-Atlantic Bight","WEAKFISH / SQUETEAGUE / GRAY SEA TROUT",NA,NA,103391.45290875
"583",2005,4,"Mid-Atlantic Bight","WEAKFISH, SPOTTED / SPOTTED SEA TROUT",NA,NA,89360.0778942024
"584",2005,4,"Mid-Atlantic Bight","WHELK / CONCH, SPECIES NOT SPECIFIED",NA,NA,18748.2377343521
"585",2005,4,"Mid-Atlantic Bight","WHELK, CHANNELED",NA,NA,32824.0891723906
"586",2005,4,"Mid-Atlantic Bight","WHELK, KNOBBED",NA,NA,6173.22156708513
"587",2005,4,"Mid-Atlantic Bight","WHELK, KNOBBED/BUSHEL",NA,NA,NA
"588",2005,4,"Mid-Atlantic Bight","WHELK, LIGHTNING",NA,NA,184.479286544636
"589",2005,4,"Mid-Atlantic Bight","WHELK,WAVED",NA,NA,NA
"590",2005,4,"Mid-Atlantic Bight","WHITING, BLACK","Southern Whiting","HKSOGMMA",315740.873936481
"591",2005,4,"Mid-Atlantic Bight","WHITING, KING / KINGFISH",NA,NA,183563.466788785
"592",2005,4,"Mid-Atlantic Bight","WOLFFISH / OCEAN CATFISH","Wolffish","WOLGMMA",1313.38489927856
"593",2005,5,"Connecticut","ALEWIFE",NA,NA,NA
"594",2005,5,"Connecticut","AMBERJACK, SPECIES NOT SPECIFIED",NA,NA,NA
"595",2005,5,"Connecticut","BLACK SEA BASS",NA,NA,37350.8669693424
"596",2005,5,"Connecticut","BLUEFISH",NA,NA,268145.242267745
"597",2005,5,"Connecticut","BONITO",NA,NA,533.213959258286
"598",2005,5,"Connecticut","BUTTERFISH",NA,NA,80252.0461823554
"599",2005,5,"Connecticut","COBIA",NA,NA,NA
"600",2005,5,"Connecticut","COD","GB Cod West","CODGBW",1088.43911487075
"601",2005,5,"Connecticut","CRAB, BLUE",NA,NA,3348.8047457618
"602",2005,5,"Connecticut","CRAB, GREEN",NA,NA,NA
"603",2005,5,"Connecticut","CRAB, HORSESHOE",NA,NA,973.728783209985
"604",2005,5,"Connecticut","CRAB, JONAH",NA,NA,918.74927513589
"605",2005,5,"Connecticut","CRAB, ROCK",NA,NA,NA
"606",2005,5,"Connecticut","CRAB, SPECIES NOT SPECIFIED",NA,NA,NA
"607",2005,5,"Connecticut","CRAB, SPIDER",NA,NA,NA
"608",2005,5,"Connecticut","CREVALLE",NA,NA,NA
"609",2005,5,"Connecticut","CROAKER, ATLANTIC",NA,NA,NA
"610",2005,5,"Connecticut","CUNNER",NA,NA,366.045225713771
"611",2005,5,"Connecticut","CUSK",NA,NA,NA
"612",2005,5,"Connecticut","DOGFISH, SMOOTH",NA,NA,31007.8607600533
"613",2005,5,"Connecticut","DOGFISH, SPECIES NOT SPECIFIED",NA,NA,NA
"614",2005,5,"Connecticut","DOGFISH, SPINY",NA,NA,14945.3114276195
"615",2005,5,"Connecticut","DOLPHIN FISH / MAHI-MAHI",NA,NA,NA
"616",2005,5,"Connecticut","DRUM, BLACK",NA,NA,31.8047242474482
"617",2005,5,"Connecticut","EEL, AMERICAN",NA,NA,993.024942128406
"618",2005,5,"Connecticut","EEL, CONGER",NA,NA,141.569809150227
"619",2005,5,"Connecticut","EEL, SPECIES NOT SPECIFIED",NA,NA,651.318087713749
"620",2005,5,"Connecticut","FLOUNDER, AMERICAN PLAICE /DAB","Plaice","PLAGMMA",646.275875333056
"621",2005,5,"Connecticut","FLOUNDER, FOURSPOT",NA,NA,183.555923781767
"622",2005,5,"Connecticut","FLOUNDER, SAND-DAB / WINDOWPANE / BRILL","Southern Windowpane","FLDSNEMA",2969.47522973736
"623",2005,5,"Connecticut","FLOUNDER, SUMMER / FLUKE",NA,NA,235847.738725707
"624",2005,5,"Connecticut","FLOUNDER, WINTER / BLACKBACK","SNE/MA Winter Flounder","FLWSNEMA",64538.5730916618
"625",2005,5,"Connecticut","FLOUNDER, WITCH / GRAY SOLE","Witch Flounder","WITGMMA",1609.53237129083
"626",2005,5,"Connecticut","FLOUNDER, YELLOWTAIL","SNE/MA Yellowtail Flounder","YELSNE",2303.32140174965
"627",2005,5,"Connecticut","FLOUNDER,NOT SPECIFIED",NA,NA,101.813903840917
"628",2005,5,"Connecticut","HADDOCK","GB Haddock West","HADGBW",NA
"629",2005,5,"Connecticut","HAKE, RED / LING","Southern Red Hake","HKRSGBMA",21500.2844881431
"630",2005,5,"Connecticut","HAKE, SILVER / WHITING","Southern Whiting","HKSSGBMA",143049.989380828
