"","rgn_id","rgn_name","year","common","score"
"2000",6,"6",2010,"minke whale",0.4
"2001",6,"6",2011,"minke whale",0.4
"2002",6,"6",2012,"minke whale",0.4
"2003",6,"6",2013,"minke whale",0.4
"2004",6,"6",2014,"minke whale",0.4
"2005",6,"6",2015,"minke whale",0.4
"2006",6,"6",2016,"minke whale",0.4
"2007",6,"6",2017,"minke whale",0.4
"2008",7,"7",2005,"minke whale",0.6
"2009",7,"7",2006,"minke whale",0.6
"2010",7,"7",2007,"minke whale",0.6
"2011",7,"7",2008,"minke whale",0.6
"2012",7,"7",2009,"minke whale",0.6
"2013",7,"7",2010,"minke whale",0.6
"2014",7,"7",2011,"minke whale",0.6
"2015",7,"7",2012,"minke whale",0.6
"2016",7,"7",2013,"minke whale",0.6
"2017",7,"7",2014,"minke whale",0.6
"2018",7,"7",2015,"minke whale",0.6
"2019",7,"7",2016,"minke whale",0.6
"2020",7,"7",2017,"minke whale",0.6
"2021",8,"8",2005,"minke whale",0.6
"2022",8,"8",2006,"minke whale",0.6
"2023",8,"8",2007,"minke whale",0.6
"2024",8,"8",2008,"minke whale",0.6
"2025",8,"8",2009,"minke whale",0.6
"2026",8,"8",2010,"minke whale",0.6
"2027",8,"8",2011,"minke whale",0.6
"2028",8,"8",2012,"minke whale",0.6
"2029",8,"8",2013,"minke whale",0.6
"2030",8,"8",2014,"minke whale",0.6
"2031",8,"8",2015,"minke whale",0.6
"2032",8,"8",2016,"minke whale",0.6
"2033",8,"8",2017,"minke whale",0.6
"2034",9,"9",2005,"minke whale",0.4
"2035",9,"9",2006,"minke whale",0.4
"2036",9,"9",2007,"minke whale",0.4
"2037",9,"9",2008,"minke whale",0.4
"2038",9,"9",2009,"minke whale",0.4
"2039",9,"9",2010,"minke whale",0.4
"2040",9,"9",2011,"minke whale",0.4
"2041",9,"9",2012,"minke whale",0.4
"2042",9,"9",2013,"minke whale",0.4
"2043",9,"9",2014,"minke whale",0.4
"2044",9,"9",2015,"minke whale",0.4
"2045",9,"9",2016,"minke whale",0.4
"2046",9,"9",2017,"minke whale",0.4
"2047",10,"10",2005,"minke whale",0.4
"2048",10,"10",2006,"minke whale",0.4
"2049",10,"10",2007,"minke whale",0.4
"2050",10,"10",2008,"minke whale",0.4
"2051",10,"10",2009,"minke whale",0.4
"2052",10,"10",2010,"minke whale",0.4
"2053",10,"10",2011,"minke whale",0.4
"2054",10,"10",2012,"minke whale",0.4
"2055",10,"10",2013,"minke whale",0.4
"2056",10,"10",2014,"minke whale",0.4
"2057",10,"10",2015,"minke whale",0.4
"2058",10,"10",2016,"minke whale",0.4
"2059",10,"10",2017,"minke whale",0.4
"2060",11,"11",2005,"minke whale",0.4
"2061",11,"11",2006,"minke whale",0.4
"2062",11,"11",2007,"minke whale",0.4
"2063",11,"11",2008,"minke whale",0.4
"2064",11,"11",2009,"minke whale",0.4
"2065",11,"11",2010,"minke whale",0.4
"2066",11,"11",2011,"minke whale",0.4
"2067",11,"11",2012,"minke whale",0.4
"2068",11,"11",2013,"minke whale",0.4
"2069",11,"11",2014,"minke whale",0.4
"2070",11,"11",2015,"minke whale",0.4
"2071",11,"11",2016,"minke whale",0.4
"2072",11,"11",2017,"minke whale",0.4
"2073",12,"Northeast",2005,"minke whale",0.4
"2074",12,"Northeast",2005,"minke whale",0.4
"2075",12,"Northeast",2005,"minke whale",0.4
"2076",12,"Northeast",2005,"minke whale",0.4
"2077",12,"Northeast",2006,"minke whale",0.4
"2078",12,"Northeast",2007,"minke whale",0.4
"2079",12,"Northeast",2008,"minke whale",0.4
"2080",12,"Northeast",2009,"minke whale",0.4
"2081",12,"Northeast",2010,"minke whale",0.4
"2082",12,"Northeast",2011,"minke whale",0.4
"2083",12,"Northeast",2012,"minke whale",0.4
"2084",12,"Northeast",2013,"minke whale",0.4
"2085",12,"Northeast",2014,"minke whale",0.4
"2086",12,"Northeast",2015,"minke whale",0.4
"2087",12,"Northeast",2016,"minke whale",0.4
"2088",12,"Northeast",2017,"minke whale",0.4
"2089",5,"5",2005,"north atlantic right whale",0.2
"2090",5,"5",2006,"north atlantic right whale",0.2
"2091",5,"5",2007,"north atlantic right whale",0.2
"2092",5,"5",2008,"north atlantic right whale",0.2
"2093",5,"5",2009,"north atlantic right whale",0.2
"2094",5,"5",2010,"north atlantic right whale",0.2
"2095",5,"5",2011,"north atlantic right whale",0.2
"2096",5,"5",2012,"north atlantic right whale",0.2
"2097",5,"5",2013,"north atlantic right whale",0.2
"2098",5,"5",2014,"north atlantic right whale",0.2
"2099",5,"5",2015,"north atlantic right whale",0.2
"2100",5,"5",2016,"north atlantic right whale",0.2
"2101",5,"5",2017,"north atlantic right whale",0.2
"2102",6,"6",2005,"north atlantic right whale",0.2
"2103",6,"6",2006,"north atlantic right whale",0.2
"2104",6,"6",2007,"north atlantic right whale",0.2
"2105",6,"6",2008,"north atlantic right whale",0.2
"2106",6,"6",2009,"north atlantic right whale",0.2
"2107",6,"6",2010,"north atlantic right whale",0.2
"2108",6,"6",2011,"north atlantic right whale",0.2
"2109",6,"6",2012,"north atlantic right whale",0.2
"2110",6,"6",2013,"north atlantic right whale",0.2
"2111",6,"6",2014,"north atlantic right whale",0.2
"2112",6,"6",2015,"north atlantic right whale",0.2
"2113",6,"6",2016,"north atlantic right whale",0.2
"2114",6,"6",2017,"north atlantic right whale",0.2
"2115",7,"7",2005,"north atlantic right whale",0.2
"2116",7,"7",2006,"north atlantic right whale",0.2
"2117",7,"7",2007,"north atlantic right whale",0.2
"2118",7,"7",2008,"north atlantic right whale",0.2
"2119",7,"7",2009,"north atlantic right whale",0.2
"2120",7,"7",2010,"north atlantic right whale",0.2
"2121",7,"7",2011,"north atlantic right whale",0.2
"2122",7,"7",2012,"north atlantic right whale",0.2
"2123",7,"7",2013,"north atlantic right whale",0.2
"2124",7,"7",2014,"north atlantic right whale",0.2
"2125",7,"7",2015,"north atlantic right whale",0.2
"2126",7,"7",2016,"north atlantic right whale",0.2
"2127",7,"7",2017,"north atlantic right whale",0.2
"2128",8,"8",2005,"north atlantic right whale",0.2
"2129",8,"8",2006,"north atlantic right whale",0.2
"2130",8,"8",2007,"north atlantic right whale",0.2
"2131",8,"8",2008,"north atlantic right whale",0.2
"2132",8,"8",2009,"north atlantic right whale",0.2
"2133",8,"8",2010,"north atlantic right whale",0.2
"2134",8,"8",2011,"north atlantic right whale",0.2
"2135",8,"8",2012,"north atlantic right whale",0.2
"2136",8,"8",2013,"north atlantic right whale",0.2
"2137",8,"8",2014,"north atlantic right whale",0.2
"2138",8,"8",2015,"north atlantic right whale",0.2
"2139",8,"8",2016,"north atlantic right whale",0.2
"2140",8,"8",2017,"north atlantic right whale",0.2
"2141",9,"9",2005,"north atlantic right whale",0.2
"2142",9,"9",2006,"north atlantic right whale",0.2
"2143",9,"9",2007,"north atlantic right whale",0.2
"2144",9,"9",2008,"north atlantic right whale",0.2
"2145",9,"9",2009,"north atlantic right whale",0.2
"2146",9,"9",2010,"north atlantic right whale",0.2
"2147",9,"9",2011,"north atlantic right whale",0.2
"2148",9,"9",2012,"north atlantic right whale",0.2
"2149",9,"9",2013,"north atlantic right whale",0.2
"2150",9,"9",2014,"north atlantic right whale",0.2
"2151",9,"9",2015,"north atlantic right whale",0.2
"2152",9,"9",2016,"north atlantic right whale",0.2
"2153",9,"9",2017,"north atlantic right whale",0.2
"2154",10,"10",2005,"north atlantic right whale",0.2
"2155",10,"10",2006,"north atlantic right whale",0.2
"2156",10,"10",2007,"north atlantic right whale",0.2
"2157",10,"10",2008,"north atlantic right whale",0.2
"2158",10,"10",2009,"north atlantic right whale",0.2
"2159",10,"10",2010,"north atlantic right whale",0.2
"2160",10,"10",2011,"north atlantic right whale",0.2
"2161",10,"10",2012,"north atlantic right whale",0.2
"2162",10,"10",2013,"north atlantic right whale",0.2
"2163",10,"10",2014,"north atlantic right whale",0.2
"2164",10,"10",2015,"north atlantic right whale",0.2
"2165",10,"10",2016,"north atlantic right whale",0.2
"2166",10,"10",2017,"north atlantic right whale",0.2
"2167",11,"11",2005,"north atlantic right whale",0.2
"2168",11,"11",2006,"north atlantic right whale",0.2
"2169",11,"11",2007,"north atlantic right whale",0.2
"2170",11,"11",2008,"north atlantic right whale",0.2
"2171",11,"11",2009,"north atlantic right whale",0.2
"2172",11,"11",2010,"north atlantic right whale",0.2
"2173",11,"11",2011,"north atlantic right whale",0.2
"2174",11,"11",2012,"north atlantic right whale",0.2
"2175",11,"11",2013,"north atlantic right whale",0.2
"2176",11,"11",2014,"north atlantic right whale",0.2
"2177",11,"11",2015,"north atlantic right whale",0.2
"2178",11,"11",2016,"north atlantic right whale",0.2
"2179",11,"11",2017,"north atlantic right whale",0.2
"2180",12,"Northeast",2005,"north atlantic right whale",0.2
"2181",12,"Northeast",2005,"north atlantic right whale",0.2
"2182",12,"Northeast",2005,"north atlantic right whale",0.2
"2183",12,"Northeast",2006,"north atlantic right whale",0.2
"2184",12,"Northeast",2007,"north atlantic right whale",0.2
"2185",12,"Northeast",2008,"north atlantic right whale",0.2
"2186",12,"Northeast",2009,"north atlantic right whale",0.2
"2187",12,"Northeast",2010,"north atlantic right whale",0.2
"2188",12,"Northeast",2011,"north atlantic right whale",0.2
"2189",12,"Northeast",2012,"north atlantic right whale",0.2
"2190",12,"Northeast",2013,"north atlantic right whale",0.2
"2191",12,"Northeast",2014,"north atlantic right whale",0.2
"2192",12,"Northeast",2015,"north atlantic right whale",0.2
"2193",12,"Northeast",2016,"north atlantic right whale",0.2
"2194",12,"Northeast",2017,"north atlantic right whale",0.2
"2195",5,"5",2005,"osprey",0.8
"2196",5,"5",2006,"osprey",0.8
"2197",5,"5",2007,"osprey",0.8
"2198",5,"5",2008,"osprey",0.8
"2199",5,"5",2009,"osprey",0.8
"2200",5,"5",2010,"osprey",0.8
"2201",5,"5",2011,"osprey",0.8
"2202",5,"5",2012,"osprey",0.8
"2203",5,"5",2013,"osprey",0.8
"2204",5,"5",2014,"osprey",0.8
"2205",5,"5",2015,"osprey",0.8
"2206",5,"5",2016,"osprey",0.8
"2207",5,"5",2017,"osprey",0.8
"2208",6,"6",2005,"osprey",1
"2209",6,"6",2006,"osprey",1
"2210",6,"6",2007,"osprey",1
"2211",6,"6",2008,"osprey",1
"2212",6,"6",2009,"osprey",1
"2213",6,"6",2010,"osprey",1
"2214",6,"6",2011,"osprey",1
"2215",6,"6",2012,"osprey",1
"2216",6,"6",2013,"osprey",1
"2217",6,"6",2014,"osprey",1
"2218",6,"6",2015,"osprey",1
"2219",6,"6",2016,"osprey",1
"2220",6,"6",2017,"osprey",1
"2221",7,"7",2005,"osprey",0.8
"2222",7,"7",2006,"osprey",0.8
"2223",7,"7",2007,"osprey",0.8
"2224",7,"7",2008,"osprey",0.8
"2225",7,"7",2009,"osprey",0.8
"2226",7,"7",2010,"osprey",0.8
"2227",7,"7",2011,"osprey",0.8
"2228",7,"7",2012,"osprey",0.8
"2229",7,"7",2013,"osprey",0.8
"2230",7,"7",2014,"osprey",0.8
"2231",7,"7",2015,"osprey",0.8
"2232",7,"7",2016,"osprey",0.8
"2233",7,"7",2017,"osprey",0.8
"2234",8,"8",2005,"osprey",0.8
"2235",8,"8",2006,"osprey",0.8
"2236",8,"8",2007,"osprey",0.8
"2237",8,"8",2008,"osprey",0.8
"2238",8,"8",2009,"osprey",0.8
"2239",8,"8",2010,"osprey",0.8
"2240",8,"8",2011,"osprey",0.8
"2241",8,"8",2012,"osprey",0.8
"2242",8,"8",2013,"osprey",0.8
"2243",8,"8",2014,"osprey",0.8
"2244",8,"8",2015,"osprey",0.8
"2245",8,"8",2016,"osprey",0.8
"2246",8,"8",2017,"osprey",0.8
"2247",9,"9",2005,"osprey",0.6
"2248",9,"9",2006,"osprey",0.6
"2249",9,"9",2007,"osprey",0.6
"2250",9,"9",2008,"osprey",0.6
"2251",9,"9",2009,"osprey",0.6
"2252",9,"9",2010,"osprey",0.6
"2253",9,"9",2011,"osprey",0.6
"2254",9,"9",2012,"osprey",0.6
"2255",9,"9",2013,"osprey",0.6
"2256",9,"9",2014,"osprey",0.6
"2257",9,"9",2015,"osprey",0.6
"2258",9,"9",2016,"osprey",0.6
"2259",9,"9",2017,"osprey",0.6
"2260",10,"10",2005,"osprey",0.6
"2261",10,"10",2006,"osprey",0.6
"2262",10,"10",2007,"osprey",0.6
"2263",10,"10",2008,"osprey",0.6
"2264",10,"10",2009,"osprey",0.6
"2265",10,"10",2010,"osprey",0.6
"2266",10,"10",2011,"osprey",0.6
"2267",10,"10",2012,"osprey",0.6
"2268",10,"10",2013,"osprey",0.6
"2269",10,"10",2014,"osprey",0.6
"2270",10,"10",2015,"osprey",0.6
"2271",10,"10",2016,"osprey",0.6
"2272",10,"10",2017,"osprey",0.6
"2273",11,"11",2005,"osprey",0.4
"2274",11,"11",2006,"osprey",0.4
"2275",11,"11",2007,"osprey",0.4
"2276",11,"11",2008,"osprey",0.4
"2277",11,"11",2009,"osprey",0.4
"2278",11,"11",2010,"osprey",0.4
"2279",11,"11",2011,"osprey",0.4
"2280",11,"11",2012,"osprey",0.4
"2281",11,"11",2013,"osprey",0.4
"2282",11,"11",2014,"osprey",0.4
"2283",11,"11",2015,"osprey",0.4
"2284",11,"11",2016,"osprey",0.4
"2285",11,"11",2017,"osprey",0.4
"2286",12,"Northeast",2005,"osprey",1
"2287",12,"Northeast",2005,"osprey",1
"2288",12,"Northeast",2005,"osprey",1
"2289",12,"Northeast",2005,"osprey",1
"2290",12,"Northeast",2006,"osprey",1
"2291",12,"Northeast",2007,"osprey",1
"2292",12,"Northeast",2008,"osprey",1
"2293",12,"Northeast",2009,"osprey",1
"2294",12,"Northeast",2010,"osprey",1
"2295",12,"Northeast",2011,"osprey",1
"2296",12,"Northeast",2012,"osprey",1
"2297",12,"Northeast",2013,"osprey",1
"2298",12,"Northeast",2014,"osprey",1
"2299",12,"Northeast",2015,"osprey",1
"2300",12,"Northeast",2016,"osprey",1
"2301",12,"Northeast",2017,"osprey",1
"2302",5,"5",2005,"piping plover",0.4
"2303",5,"5",2006,"piping plover",0.4
"2304",5,"5",2007,"piping plover",0.4
"2305",5,"5",2008,"piping plover",0.4
"2306",5,"5",2009,"piping plover",0.4
"2307",5,"5",2010,"piping plover",0.4
"2308",5,"5",2011,"piping plover",0.4
"2309",5,"5",2012,"piping plover",0.4
"2310",5,"5",2013,"piping plover",0.4
"2311",5,"5",2014,"piping plover",0.4
"2312",5,"5",2015,"piping plover",0.4
"2313",5,"5",2016,"piping plover",0.4
"2314",5,"5",2017,"piping plover",0.4
"2315",6,"6",2005,"piping plover",0.4
"2316",6,"6",2006,"piping plover",0.4
"2317",6,"6",2007,"piping plover",0.4
"2318",6,"6",2008,"piping plover",0.4
"2319",6,"6",2009,"piping plover",0.4
"2320",6,"6",2010,"piping plover",0.4
"2321",6,"6",2011,"piping plover",0.4
"2322",6,"6",2012,"piping plover",0.4
"2323",6,"6",2013,"piping plover",0.4
"2324",6,"6",2014,"piping plover",0.4
"2325",6,"6",2015,"piping plover",0.4
"2326",6,"6",2016,"piping plover",0.4
"2327",6,"6",2017,"piping plover",0.4
"2328",7,"7",2005,"piping plover",0.4
"2329",7,"7",2006,"piping plover",0.4
"2330",7,"7",2007,"piping plover",0.4
"2331",7,"7",2008,"piping plover",0.4
"2332",7,"7",2009,"piping plover",0.4
"2333",7,"7",2010,"piping plover",0.4
"2334",7,"7",2011,"piping plover",0.4
"2335",7,"7",2012,"piping plover",0.4
"2336",7,"7",2013,"piping plover",0.4
"2337",7,"7",2014,"piping plover",0.4
"2338",7,"7",2015,"piping plover",0.4
"2339",7,"7",2016,"piping plover",0.4
"2340",7,"7",2017,"piping plover",0.4
"2341",8,"8",2005,"piping plover",0.4
"2342",8,"8",2006,"piping plover",0.4
"2343",8,"8",2007,"piping plover",0.4
"2344",8,"8",2008,"piping plover",0.4
"2345",8,"8",2009,"piping plover",0.4
"2346",8,"8",2010,"piping plover",0.4
"2347",8,"8",2011,"piping plover",0.4
"2348",8,"8",2012,"piping plover",0.4
"2349",8,"8",2013,"piping plover",0.4
"2350",8,"8",2014,"piping plover",0.4
"2351",8,"8",2015,"piping plover",0.4
"2352",8,"8",2016,"piping plover",0.4
"2353",8,"8",2017,"piping plover",0.4
"2354",9,"9",2005,"piping plover",0.2
"2355",9,"9",2006,"piping plover",0.2
"2356",9,"9",2007,"piping plover",0.2
"2357",9,"9",2008,"piping plover",0.2
"2358",9,"9",2009,"piping plover",0.2
"2359",9,"9",2010,"piping plover",0.2
"2360",9,"9",2011,"piping plover",0.2
"2361",9,"9",2012,"piping plover",0.2
"2362",9,"9",2013,"piping plover",0.2
"2363",9,"9",2014,"piping plover",0.2
"2364",9,"9",2015,"piping plover",0.2
"2365",9,"9",2016,"piping plover",0.2
"2366",9,"9",2017,"piping plover",0.2
"2367",10,"10",2005,"piping plover",0.2
"2368",10,"10",2006,"piping plover",0.2
"2369",10,"10",2007,"piping plover",0.2
"2370",10,"10",2008,"piping plover",0.2
"2371",10,"10",2009,"piping plover",0.2
"2372",10,"10",2010,"piping plover",0.2
"2373",10,"10",2011,"piping plover",0.2
"2374",10,"10",2012,"piping plover",0.2
"2375",10,"10",2013,"piping plover",0.2
"2376",10,"10",2014,"piping plover",0.2
"2377",10,"10",2015,"piping plover",0.2
"2378",10,"10",2016,"piping plover",0.2
"2379",10,"10",2017,"piping plover",0.2
"2380",11,"11",2005,"piping plover",0.2
"2381",11,"11",2006,"piping plover",0.2
"2382",11,"11",2007,"piping plover",0.2
"2383",11,"11",2008,"piping plover",0.2
"2384",11,"11",2009,"piping plover",0.2
"2385",11,"11",2010,"piping plover",0.2
"2386",11,"11",2011,"piping plover",0.2
"2387",11,"11",2012,"piping plover",0.2
"2388",11,"11",2013,"piping plover",0.2
"2389",11,"11",2014,"piping plover",0.2
"2390",11,"11",2015,"piping plover",0.2
"2391",11,"11",2016,"piping plover",0.2
"2392",11,"11",2017,"piping plover",0.2
"2393",12,"Northeast",2005,"piping plover",0.6
"2394",12,"Northeast",2005,"piping plover",0.6
"2395",12,"Northeast",2005,"piping plover",0.6
"2396",12,"Northeast",2006,"piping plover",0.6
"2397",12,"Northeast",2007,"piping plover",0.6
"2398",12,"Northeast",2008,"piping plover",0.6
"2399",12,"Northeast",2009,"piping plover",0.6
"2400",12,"Northeast",2010,"piping plover",0.6
"2401",12,"Northeast",2011,"piping plover",0.6
"2402",12,"Northeast",2012,"piping plover",0.6
"2403",12,"Northeast",2013,"piping plover",0.6
"2404",12,"Northeast",2014,"piping plover",0.6
"2405",12,"Northeast",2015,"piping plover",0.6
"2406",12,"Northeast",2016,"piping plover",0.6
"2407",12,"Northeast",2017,"piping plover",0.6
"2408",5,"5",2005,"roseate tern",0.2
"2409",5,"5",2006,"roseate tern",0.2
"2410",5,"5",2007,"roseate tern",0.2
"2411",5,"5",2008,"roseate tern",0.2
"2412",5,"5",2009,"roseate tern",0.2
"2413",5,"5",2010,"roseate tern",0.2
"2414",5,"5",2011,"roseate tern",0.2
"2415",5,"5",2012,"roseate tern",0.2
"2416",5,"5",2013,"roseate tern",0.2
"2417",5,"5",2014,"roseate tern",0.2
"2418",5,"5",2015,"roseate tern",0.2
"2419",5,"5",2016,"roseate tern",0.2
"2420",5,"5",2017,"roseate tern",0.2
"2421",6,"6",2005,"roseate tern",0.4
"2422",6,"6",2006,"roseate tern",0.4
"2423",6,"6",2007,"roseate tern",0.4
"2424",6,"6",2008,"roseate tern",0.4
"2425",6,"6",2009,"roseate tern",0.4
"2426",6,"6",2010,"roseate tern",0.4
"2427",6,"6",2011,"roseate tern",0.4
"2428",6,"6",2012,"roseate tern",0.4
"2429",6,"6",2013,"roseate tern",0.4
"2430",6,"6",2014,"roseate tern",0.4
"2431",6,"6",2015,"roseate tern",0.4
"2432",6,"6",2016,"roseate tern",0.4
"2433",6,"6",2017,"roseate tern",0.4
"2434",7,"7",2005,"roseate tern",0.4
"2435",7,"7",2006,"roseate tern",0.4
"2436",7,"7",2007,"roseate tern",0.4
"2437",7,"7",2008,"roseate tern",0.4
"2438",7,"7",2009,"roseate tern",0.4
"2439",7,"7",2010,"roseate tern",0.4
"2440",7,"7",2011,"roseate tern",0.4
"2441",7,"7",2012,"roseate tern",0.4
"2442",7,"7",2013,"roseate tern",0.4
"2443",7,"7",2014,"roseate tern",0.4
"2444",7,"7",2015,"roseate tern",0.4
"2445",7,"7",2016,"roseate tern",0.4
"2446",7,"7",2017,"roseate tern",0.4
"2447",8,"8",2005,"roseate tern",0.4
"2448",8,"8",2006,"roseate tern",0.4
"2449",8,"8",2007,"roseate tern",0.4
"2450",8,"8",2008,"roseate tern",0.4
"2451",8,"8",2009,"roseate tern",0.4
"2452",8,"8",2010,"roseate tern",0.4
"2453",8,"8",2011,"roseate tern",0.4
"2454",8,"8",2012,"roseate tern",0.4
"2455",8,"8",2013,"roseate tern",0.4
"2456",8,"8",2014,"roseate tern",0.4
"2457",8,"8",2015,"roseate tern",0.4
"2458",8,"8",2016,"roseate tern",0.4
"2459",8,"8",2017,"roseate tern",0.4
"2460",9,"9",2005,"roseate tern",0.1
"2461",9,"9",2006,"roseate tern",0.1
"2462",9,"9",2007,"roseate tern",0.1
"2463",9,"9",2008,"roseate tern",0.1
"2464",9,"9",2009,"roseate tern",0.1
"2465",9,"9",2010,"roseate tern",0.1
"2466",9,"9",2011,"roseate tern",0.1
"2467",9,"9",2012,"roseate tern",0.1
"2468",9,"9",2013,"roseate tern",0.1
"2469",9,"9",2014,"roseate tern",0.1
"2470",9,"9",2015,"roseate tern",0.1
"2471",9,"9",2016,"roseate tern",0.1
"2472",9,"9",2017,"roseate tern",0.1
"2473",10,"10",2005,"roseate tern",0.2
"2474",10,"10",2006,"roseate tern",0.2
"2475",10,"10",2007,"roseate tern",0.2
"2476",10,"10",2008,"roseate tern",0.2
"2477",10,"10",2009,"roseate tern",0.2
"2478",10,"10",2010,"roseate tern",0.2
"2479",10,"10",2011,"roseate tern",0.2
"2480",10,"10",2012,"roseate tern",0.2
"2481",10,"10",2013,"roseate tern",0.2
"2482",10,"10",2014,"roseate tern",0.2
"2483",10,"10",2015,"roseate tern",0.2
"2484",10,"10",2016,"roseate tern",0.2
"2485",10,"10",2017,"roseate tern",0.2
"2486",11,"11",2005,"roseate tern",0.1
"2487",11,"11",2006,"roseate tern",0.1
"2488",11,"11",2007,"roseate tern",0.1
"2489",11,"11",2008,"roseate tern",0.1
"2490",11,"11",2009,"roseate tern",0.1
"2491",11,"11",2010,"roseate tern",0.1
"2492",11,"11",2011,"roseate tern",0.1
"2493",11,"11",2012,"roseate tern",0.1
"2494",11,"11",2013,"roseate tern",0.1
"2495",11,"11",2014,"roseate tern",0.1
"2496",11,"11",2015,"roseate tern",0.1
"2497",11,"11",2016,"roseate tern",0.1
"2498",11,"11",2017,"roseate tern",0.1
"2499",12,"Northeast",2005,"roseate tern",0.6
"2500",12,"Northeast",2005,"roseate tern",0.6
"2501",12,"Northeast",2005,"roseate tern",0.6
"2502",12,"Northeast",2005,"roseate tern",0.6
"2503",12,"Northeast",2005,"roseate tern",0.6
"2504",12,"Northeast",2006,"roseate tern",0.6
"2505",12,"Northeast",2007,"roseate tern",0.6
"2506",12,"Northeast",2008,"roseate tern",0.6
"2507",12,"Northeast",2009,"roseate tern",0.6
"2508",12,"Northeast",2010,"roseate tern",0.6
"2509",12,"Northeast",2011,"roseate tern",0.6
"2510",12,"Northeast",2012,"roseate tern",0.6
"2511",12,"Northeast",2013,"roseate tern",0.6
"2512",12,"Northeast",2014,"roseate tern",0.6
"2513",12,"Northeast",2015,"roseate tern",0.6
"2514",12,"Northeast",2016,"roseate tern",0.6
"2515",12,"Northeast",2017,"roseate tern",0.6
"2516",5,"5",2005,"sandbar shark",0.6
"2517",5,"5",2006,"sandbar shark",0.6
"2518",5,"5",2007,"sandbar shark",0.6
"2519",5,"5",2008,"sandbar shark",0.6
"2520",5,"5",2009,"sandbar shark",0.6
"2521",5,"5",2010,"sandbar shark",0.6
"2522",5,"5",2011,"sandbar shark",0.6
"2523",5,"5",2012,"sandbar shark",0.6
"2524",5,"5",2013,"sandbar shark",0.6
"2525",5,"5",2014,"sandbar shark",0.6
"2526",5,"5",2015,"sandbar shark",0.6
"2527",5,"5",2016,"sandbar shark",0.6
"2528",5,"5",2017,"sandbar shark",0.6
"2529",7,"7",2005,"sandbar shark",0.6
"2530",7,"7",2006,"sandbar shark",0.6
"2531",7,"7",2007,"sandbar shark",0.6
"2532",7,"7",2008,"sandbar shark",0.6
"2533",7,"7",2009,"sandbar shark",0.6
"2534",7,"7",2010,"sandbar shark",0.6
"2535",7,"7",2011,"sandbar shark",0.6
"2536",7,"7",2012,"sandbar shark",0.6
"2537",7,"7",2013,"sandbar shark",0.6
"2538",7,"7",2014,"sandbar shark",0.6
"2539",7,"7",2015,"sandbar shark",0.6
"2540",7,"7",2016,"sandbar shark",0.6
"2541",7,"7",2017,"sandbar shark",0.6
"2542",8,"8",2005,"sandbar shark",0.6
"2543",8,"8",2006,"sandbar shark",0.6
"2544",8,"8",2007,"sandbar shark",0.6
"2545",8,"8",2008,"sandbar shark",0.6
"2546",8,"8",2009,"sandbar shark",0.6
"2547",8,"8",2010,"sandbar shark",0.6
"2548",8,"8",2011,"sandbar shark",0.6
"2549",8,"8",2012,"sandbar shark",0.6
"2550",8,"8",2013,"sandbar shark",0.6
"2551",8,"8",2014,"sandbar shark",0.6
"2552",8,"8",2015,"sandbar shark",0.6
"2553",8,"8",2016,"sandbar shark",0.6
"2554",8,"8",2017,"sandbar shark",0.6
"2555",10,"10",2005,"sandbar shark",0.6
"2556",10,"10",2006,"sandbar shark",0.6
"2557",10,"10",2007,"sandbar shark",0.6
"2558",10,"10",2008,"sandbar shark",0.6
"2559",10,"10",2009,"sandbar shark",0.6
"2560",10,"10",2010,"sandbar shark",0.6
"2561",10,"10",2011,"sandbar shark",0.6
"2562",10,"10",2012,"sandbar shark",0.6
"2563",10,"10",2013,"sandbar shark",0.6
"2564",10,"10",2014,"sandbar shark",0.6
"2565",10,"10",2015,"sandbar shark",0.6
"2566",10,"10",2016,"sandbar shark",0.6
"2567",10,"10",2017,"sandbar shark",0.6
"2568",11,"11",2005,"sandbar shark",0.6
"2569",11,"11",2006,"sandbar shark",0.6
"2570",11,"11",2007,"sandbar shark",0.6
"2571",11,"11",2008,"sandbar shark",0.6
"2572",11,"11",2009,"sandbar shark",0.6
"2573",11,"11",2010,"sandbar shark",0.6
"2574",11,"11",2011,"sandbar shark",0.6
"2575",11,"11",2012,"sandbar shark",0.6
"2576",11,"11",2013,"sandbar shark",0.6
"2577",11,"11",2014,"sandbar shark",0.6
"2578",11,"11",2015,"sandbar shark",0.6
"2579",11,"11",2016,"sandbar shark",0.6
"2580",11,"11",2017,"sandbar shark",0.6
"2581",12,"Northeast",2005,"sandbar shark",0.6
"2582",12,"Northeast",2005,"sandbar shark",0.6
"2583",12,"Northeast",2006,"sandbar shark",0.6
"2584",12,"Northeast",2007,"sandbar shark",0.6
"2585",12,"Northeast",2008,"sandbar shark",0.6
"2586",12,"Northeast",2009,"sandbar shark",0.6
"2587",12,"Northeast",2010,"sandbar shark",0.6
"2588",12,"Northeast",2011,"sandbar shark",0.6
"2589",12,"Northeast",2012,"sandbar shark",0.6
"2590",12,"Northeast",2013,"sandbar shark",0.6
"2591",12,"Northeast",2014,"sandbar shark",0.6
"2592",12,"Northeast",2015,"sandbar shark",0.6
"2593",12,"Northeast",2016,"sandbar shark",0.6
"2594",12,"Northeast",2017,"sandbar shark",0.6
"2595",1,"1",2005,"sea scallop",NA
"2596",1,"1",2006,"sea scallop",NA
"2597",1,"1",2007,"sea scallop",NA
