"","X1","rgn_id","area_km2","common","sciname","year"
"721",721,10,1027,"ring billed gull","larus delawarensis",2017
"722",722,11,744,"ring billed gull","larus delawarensis",2017
"723",723,1,105282,"rissos dolphin","grampus griseus",2017
"724",724,2,18902,"rissos dolphin","grampus griseus",2017
"725",725,3,9293,"rissos dolphin","grampus griseus",2017
"726",726,4,18404,"rissos dolphin","grampus griseus",2017
"727",727,1,105282,"roseate tern","sterna dougallii",2017
"728",728,2,49938,"roseate tern","sterna dougallii",2017
"729",729,3,59611,"roseate tern","sterna dougallii",2017
"730",730,4,42131,"roseate tern","sterna dougallii",2017
"731",731,6,4353,"roseate tern","sterna dougallii",2017
"732",732,7,2480,"roseate tern","sterna dougallii",2017
"733",733,8,1697,"roseate tern","sterna dougallii",2017
"734",734,9,151,"roseate tern","sterna dougallii",2017
"735",735,10,1027,"roseate tern","sterna dougallii",2017
"736",736,11,744,"roseate tern","sterna dougallii",2017
"737",737,1,752,"rosette skate","leucoraja garmani",2017
"738",738,2,11261,"rosette skate","leucoraja garmani",2017
"739",739,3,137,"rosette skate","leucoraja garmani",2017
"740",740,4,6497,"rosette skate","leucoraja garmani",2017
"741",741,4,5649,"roughtail stingray","dasyatis centroura",2017
"742",742,10,18,"roughtail stingray","dasyatis centroura",2017
"743",743,1,22,"round herring","etrumeus sadina",2017
"744",744,2,3259,"round herring","etrumeus sadina",2017
"745",745,4,30257,"round herring","etrumeus sadina",2017
