term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(year)2011,0.16591953734839957,0.04866150686079145,3.409667066477295,9.101902040054296e-4,0.5668606619918419,-154.76908196283557,10,11,42,TRUE,0.13057252467396246,0.4879720624847064,0.10184070548644938,intercept only,FIS,2,NA
factor(year)2012,0.29796425264402276,0.04866150686079145,6.12320233930332,1.448812295029191e-8,0.5668606619918419,-154.76908196283557,10,11,42,TRUE,0.13057252467396246,0.4879720624847064,0.10184070548644938,intercept only,FIS,2,NA
factor(year)2013,0.2753580321538715,0.048661506860791445,5.658641705066858,1.2263485372158478e-7,0.5668606619918419,-154.76908196283557,10,11,42,TRUE,0.13057252467396246,0.4879720624847064,0.10184070548644938,intercept only,FIS,2,NA
factor(year)2014,0.2611470623254742,0.04866150686079145,5.36660451293774,4.4989905359377595e-7,0.5668606619918419,-154.76908196283557,10,11,42,TRUE,0.13057252467396246,0.4879720624847064,0.10184070548644938,intercept only,FIS,2,NA
factor(year)2015,0.18827582910992777,0.048661506860791445,3.8690916343494752,1.8553563365760912e-4,0.5668606619918419,-154.76908196283557,10,11,42,TRUE,0.13057252467396246,0.4879720624847064,0.10184070548644938,intercept only,FIS,2,NA
(Intercept),-0.03439164832910693,0.021793800094702828,-1.5780473428067334,0.11745257046232406,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
prs_omit_soc,9.725151201300437e-4,4.566597856334146e-4,2.1296272426990845,0.0354528629238326,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)1,0.036104920826227,0.02031988851883578,1.7768267179595538,0.07838633061878988,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)2,0.039062193012028,0.012406445744992925,3.148540187490279,0.002117259885691591,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)3,0.02551571410414203,0.011193915055236332,2.279427168978399,0.024588831764122913,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)4,0.016347977284583686,0.01109099540243345,1.4739864810508183,0.1433675006033394,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)5,-0.002753641525950752,0.00875934965824881,-0.314365978455673,0.7538440100318524,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)6,0.014706751380844213,0.011841016469868747,1.242017644200374,0.21689578844843252,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)7,0.0322494785501136,0.010000203264598932,3.2248823045705355,0.00166353108658642,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)8,0.008455337009443998,0.009083921034199678,0.9308025661617764,0.3540126834956545,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)9,0.022147912585940448,0.009151930050204257,2.420026427698291,0.017172891135710324,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)10,0.006491719087417497,0.007979730530867205,0.8135261037081666,0.41769003660227066,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(region_id)11,0.017315687827816954,0.008001385255605967,2.164086251900589,0.03264045301604866,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2006,0.01202285805668974,0.007701748338535666,1.5610556886847913,0.12140941679656954,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2007,0.023254399587603673,0.008313611160692834,2.797147850449348,0.0060963381578072505,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2008,0.012565263272928397,0.007688944966267613,1.6341986225748548,0.10510220658621876,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2009,-0.0048981571427296694,0.007658243552384838,-0.6395927616071109,0.5237793796378172,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2010,-0.02108988034380725,0.00792266338088147,-2.6619684984597694,0.008943827488319848,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2011,-0.02138609835478079,0.007983813444944426,-2.6786821238067713,0.008536047726917876,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2012,-0.013198564653620917,0.008117126391291203,-1.6260144313856622,0.10683440924123877,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2013,-0.012308335820096467,0.008052138141533771,-1.528579813678156,0.1292655006790423,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2014,-0.016095730931823368,0.008820801819607595,-1.8247469176832052,0.07077804324225616,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
factor(year)2015,-0.013769327704581023,0.008580329409895041,-1.6047551378041391,0.11144128137007117,0.26452231100503554,-641.9260603874418,10,11,43,TRUE,0.020556664015136956,0.162480188657541,0.015558476186121805,prs_ecol_only,HAB,2,NA
(Intercept),-0.035930747025478604,0.02725861430954162,-1.318142830646435,0.19021920063705303,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
pressures,0.0011205983205159577,6.510899891442431e-4,1.7211112737101222,0.08806782610603557,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)1,0.03550092390382525,0.024149045666501712,1.4700756458078286,0.14442194640651287,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)2,0.03547943520331795,0.012575857085106557,2.821233969439414,0.005685982121045085,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)3,0.021398375942038823,0.010871235161237633,1.9683481798219817,0.05156723787719726,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)4,0.012182848635083215,0.010730735633694614,1.1353227822358192,0.2587304034668807,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)5,0.0012742872161469662,0.008311765933041466,0.15331124894666942,0.878436296313448,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)6,0.0026440663622526576,0.008893778855728904,0.29729391804581345,0.7668079606815563,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)7,0.029307893482993373,0.009880843797253234,2.9661326587452628,0.003706205429610811,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)8,0.006089211221344152,0.008974939089649848,0.6784682503713481,0.4989127571369454,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)9,0.015814528013493395,0.008247003523765001,1.9176089797853748,0.0577777700060381,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)10,0.004835377729376191,0.00813493778359465,0.5943963995800278,0.5534787758901485,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(region_id)11,0.01703759247679376,0.00805639890551255,2.1147900788695897,0.03672695224279793,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2006,0.010536813730106117,0.0076986034366322955,1.3686656049808663,0.1739180295854983,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2007,0.020438782684395213,0.008064813062588343,2.534315739965278,0.012687119415009265,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2008,0.011093402252212874,0.007693596310919816,1.441900744969889,0.15219744557442827,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2009,-0.0033509530344930367,0.0076910059964583185,-0.435697623436536,0.6639177474448129,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2010,-0.020512594579145088,0.008019828405193836,-2.5577348470274788,0.01190964746306316,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2011,-0.018423791137839405,0.007776755421614109,-2.3690845524900723,0.019591900073897914,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2012,-0.009680207699517156,0.0078090514433064315,-1.2396137699687708,0.21778054582400766,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2013,-0.008243952201336942,0.007730743301864867,-1.066385453433472,0.28860576310569047,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2014,-0.013470319130020622,0.008639365823357994,-1.5591791579888103,0.12185281072330234,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
factor(year)2015,-0.010232091171475603,0.008178858638102636,-1.2510414501856808,0.21359792943346353,0.25418872513093094,-640.0843461824572,10,11,43,TRUE,0.0206989813340624,0.15304515157310872,0.015763487555862484,prs_ecol_soc,HAB,2,NA
(Intercept),0.009079188137602924,0.007757372101168544,1.1703948217509466,0.24437153281687082,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)1,-0.003696586622077039,0.008102310910485274,-0.45623855501437904,0.6491179588334473,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)2,0.018823269257467135,0.008102310910485274,2.323197599478412,0.022007211370244507,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)3,0.008787569933250606,0.00810231091048527,1.0845757500960047,0.28048096816838,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)4,-6.630973390212082e-5,0.008102310910485274,-0.008184052011174836,0.9934849683362723,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)5,0.004961055690644474,0.008102310910485272,0.6123013230983678,0.5416020734263653,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)6,-0.00393282705343007,0.00810231091048527,-0.48539572189713986,0.6283610386169718,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)7,0.019400785603886382,0.008102310910485272,2.394475578415493,0.018335072814769243,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)8,-8.065433528126746e-4,0.008102310910485274,-0.09954485352677835,0.9208868666954677,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)9,0.01258720485040745,0.008102310910485275,1.553532688324541,0.12316841316365026,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)10,0.007066387112948875,0.008102310910485272,0.8721446499669867,0.3850291551469055,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(region_id)11,0.015937368671196273,0.008102310910485272,1.9670151944640366,0.051699665047806646,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2006,0.009878462216802981,0.007757372101168537,1.2734289509349348,0.2055502838179026,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2007,0.016251480293400573,0.00775737210116854,2.094972380009013,0.03846907952197422,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2008,0.010640493764337669,0.007757372101168537,1.3716621589848488,0.17295993955055472,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2009,-0.003646043925562246,0.007757372101168539,-0.4700101887613488,0.6392782212657249,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2010,-0.016589566625405484,0.00775737210116854,-2.1385549653994937,0.034684346867359626,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2011,-0.01641978780798337,0.007757372101168539,-2.1166688401488383,0.03654263814032707,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2012,-0.007333488049969986,0.00775737210116854,-0.9453572620121314,0.3465484608315008,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2013,-0.006864682435168552,0.007757372101168538,-0.884923701692031,0.37812804594966987,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2014,-0.00669069929089908,0.007757372101168539,-0.8624955982053794,0.39029133404775074,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
factor(year)2015,-0.00543406269579978,0.007757372101168538,-0.7005030343950132,0.4850922544544729,0.24088464517348862,-639.5376758793573,10,11,42,TRUE,0.02081521361396787,0.14241497019201793,0.01581740141179724,intercept only,HAB,2,NA
(Intercept),-0.003237014888911341,0.016023395292402456,-0.20201803861421194,0.8404970598133906,0.3751985151481605,-571.8637582176814,10,7,35,TRUE,0.008926929350557151,0.24469768116183396,0.006499590219246068,prs_ecol_only,HS,2,NA
prs_omit_soc,2.335003678247882e-4,3.7557899027483186e-4,0.6217077468947959,0.5361828693395363,0.3751985151481605,-571.8637582176814,10,7,35,TRUE,0.008926929350557151,0.24469768116183396,0.006499590219246068,prs_ecol_only,HS,2,NA
factor(region_id)5,-0.0029924535197089707,0.004332893946646867,-0.6906362252472775,0.49211097440756457,0.3751985151481605,-571.8637582176814,10,7,35,TRUE,0.008926929350557151,0.24469768116183396,0.006499590219246068,prs_ecol_only,HS,2,NA
